config,rank,succ
"[(1, False), (None, False), (None, True), (1, True), (1, True)]",8,"[[(1, False), (0, False), (None, True), (1, True), (1, True)], [(1, False), (None, False), (None, False), (1, True), (1, True)], [(1, False), (None, False), (None, True), (1, False), (1, True)], [(1, False), (None, False), (None, True), (1, True), (1, False)]]"
"[(1, False), (None, False), (1, False), (None, False), (None, False)]",4,"[[(1, False), (0, False), (1, False), (None, False), (None, False)], [(1, False), (None, False), (None, False), (None, False), (None, False)]]"
"[(1, False), (None, False), (1, False), (None, False), (None, True)]",5,"[[(1, False), (0, False), (1, False), (None, False), (None, True)], [(1, False), (None, False), (None, False), (None, False), (None, True)], [(1, False), (None, False), (1, False), (None, False), (None, False)]]"
"[(1, False), (None, False), (1, False), (None, False), (1, False)]",5,"[[(1, False), (0, False), (1, False), (None, False), (1, False)], [(1, False), (None, False), (None, False), (None, False), (1, False)], [(1, False), (None, False), (1, False), (None, False), (None, False)]]"
"[(1, False), (None, False), (1, False), (None, False), (1, True)]",6,"[[(1, False), (0, False), (1, False), (None, False), (1, True)], [(1, False), (None, False), (None, False), (None, False), (1, True)], [(1, False), (None, False), (1, False), (None, False), (1, False)]]"
"[(1, False), (None, False), (1, False), (None, True), (None, False)]",5,"[[(1, False), (0, False), (1, False), (None, True), (None, False)], [(1, False), (None, False), (None, False), (None, True), (None, False)], [(1, False), (None, False), (1, False), (None, False), (None, False)]]"
"[(1, False), (None, False), (1, False), (None, True), (None, True)]",6,"[[(1, False), (0, False), (1, False), (None, True), (None, True)], [(1, False), (None, False), (None, False), (None, True), (None, True)], [(1, False), (None, False), (1, False), (None, False), (None, True)], [(1, False), (None, False), (1, False), (None, True), (None, False)]]"
"[(1, False), (None, False), (1, False), (None, True), (1, False)]",6,"[[(1, False), (0, False), (1, False), (None, True), (1, False)], [(1, False), (None, False), (None, False), (None, True), (1, False)], [(1, False), (None, False), (1, False), (None, False), (1, False)], [(1, False), (None, False), (1, False), (None, True), (None, False)]]"
"[(1, False), (None, False), (1, False), (None, True), (1, True)]",7,"[[(1, False), (0, False), (1, False), (None, True), (1, True)], [(1, False), (None, False), (None, False), (None, True), (1, True)], [(1, False), (None, False), (1, False), (None, False), (1, True)], [(1, False), (None, False), (1, False), (None, True), (1, False)]]"
"[(1, False), (None, False), (1, False), (1, False), (None, False)]",5,"[[(1, False), (0, False), (1, False), (1, False), (None, False)], [(1, False), (None, False), (None, False), (1, False), (None, False)], [(1, False), (None, False), (1, False), (None, False), (None, False)]]"
"[(1, False), (None, False), (1, False), (1, False), (None, True)]",6,"[[(1, False), (0, False), (1, False), (1, False), (None, True)], [(1, False), (None, False), (None, False), (1, False), (None, True)], [(1, False), (None, False), (1, False), (None, False), (None, True)], [(1, False), (None, False), (1, False), (1, False), (None, False)]]"
"[(1, False), (None, False), (1, False), (1, False), (1, False)]",6,"[[(1, False), (0, False), (1, False), (1, False), (1, False)], [(1, False), (None, False), (None, False), (1, False), (1, False)], [(1, False), (None, False), (1, False), (None, False), (1, False)], [(1, False), (None, False), (1, False), (1, False), (None, False)]]"
"[(1, False), (None, False), (1, False), (1, False), (1, True)]",7,"[[(1, False), (0, False), (1, False), (1, False), (1, True)], [(1, False), (None, False), (None, False), (1, False), (1, True)], [(1, False), (None, False), (1, False), (None, False), (1, True)], [(1, False), (None, False), (1, False), (1, False), (1, False)]]"
"[(1, False), (None, False), (1, False), (1, True), (None, False)]",6,"[[(1, False), (0, False), (1, False), (1, True), (None, False)], [(1, False), (None, False), (None, False), (1, True), (None, False)], [(1, False), (None, False), (1, False), (1, False), (None, False)]]"
"[(1, False), (None, False), (1, False), (1, True), (None, True)]",7,"[[(1, False), (0, False), (1, False), (1, True), (None, True)], [(1, False), (None, False), (None, False), (1, True), (None, True)], [(1, False), (None, False), (1, False), (1, False), (None, True)], [(1, False), (None, False), (1, False), (1, True), (None, False)]]"
"[(1, False), (None, False), (1, False), (1, True), (1, False)]",7,"[[(1, False), (0, False), (1, False), (1, True), (1, False)], [(1, False), (None, False), (None, False), (1, True), (1, False)], [(1, False), (None, False), (1, False), (1, False), (1, False)], [(1, False), (None, False), (1, False), (1, True), (None, False)]]"
"[(1, False), (None, False), (1, False), (1, True), (1, True)]",8,"[[(1, False), (0, False), (1, False), (1, True), (1, True)], [(1, False), (None, False), (None, False), (1, True), (1, True)], [(1, False), (None, False), (1, False), (1, False), (1, True)], [(1, False), (None, False), (1, False), (1, True), (1, False)]]"
"[(1, False), (None, False), (1, True), (None, False), (None, False)]",5,"[[(1, False), (0, False), (1, True), (None, False), (None, False)], [(1, False), (None, False), (1, False), (None, False), (None, False)]]"
"[(1, False), (None, False), (1, True), (None, False), (None, True)]",6,"[[(1, False), (0, False), (1, True), (None, False), (None, True)], [(1, False), (None, False), (1, False), (None, False), (None, True)], [(1, False), (None, False), (1, True), (None, False), (None, False)]]"
"[(1, False), (None, False), (1, True), (None, False), (1, False)]",6,"[[(1, False), (0, False), (1, True), (None, False), (1, False)], [(1, False), (None, False), (1, False), (None, False), (1, False)], [(1, False), (None, False), (1, True), (None, False), (None, False)]]"
"[(1, False), (None, False), (1, True), (None, False), (1, True)]",7,"[[(1, False), (0, False), (1, True), (None, False), (1, True)], [(1, False), (None, False), (1, False), (None, False), (1, True)], [(1, False), (None, False), (1, True), (None, False), (1, False)]]"
"[(1, False), (None, False), (1, True), (None, True), (None, False)]",6,"[[(1, False), (0, False), (1, True), (None, True), (None, False)], [(1, False), (None, False), (1, False), (None, True), (None, False)], [(1, False), (None, False), (1, True), (None, False), (None, False)]]"
"[(1, False), (None, False), (1, True), (None, True), (None, True)]",7,"[[(1, False), (0, False), (1, True), (None, True), (None, True)], [(1, False), (None, False), (1, False), (None, True), (None, True)], [(1, False), (None, False), (1, True), (None, False), (None, True)], [(1, False), (None, False), (1, True), (None, True), (None, False)]]"
"[(1, False), (None, False), (1, True), (None, True), (1, False)]",7,"[[(1, False), (0, False), (1, True), (None, True), (1, False)], [(1, False), (None, False), (1, False), (None, True), (1, False)], [(1, False), (None, False), (1, True), (None, False), (1, False)], [(1, False), (None, False), (1, True), (None, True), (None, False)]]"
"[(1, False), (None, False), (1, True), (None, True), (1, True)]",8,"[[(1, False), (0, False), (1, True), (None, True), (1, True)], [(1, False), (None, False), (1, False), (None, True), (1, True)], [(1, False), (None, False), (1, True), (None, False), (1, True)], [(1, False), (None, False), (1, True), (None, True), (1, False)]]"
"[(1, False), (None, False), (1, True), (1, False), (None, False)]",6,"[[(1, False), (0, False), (1, True), (1, False), (None, False)], [(1, False), (None, False), (1, False), (1, False), (None, False)], [(1, False), (None, False), (1, True), (None, False), (None, False)]]"
"[(1, False), (None, False), (1, True), (1, False), (None, True)]",7,"[[(1, False), (0, False), (1, True), (1, False), (None, True)], [(1, False), (None, False), (1, False), (1, False), (None, True)], [(1, False), (None, False), (1, True), (None, False), (None, True)], [(1, False), (None, False), (1, True), (1, False), (None, False)]]"
"[(1, False), (None, False), (1, True), (1, False), (1, False)]",7,"[[(1, False), (0, False), (1, True), (1, False), (1, False)], [(1, False), (None, False), (1, False), (1, False), (1, False)], [(1, False), (None, False), (1, True), (None, False), (1, False)], [(1, False), (None, False), (1, True), (1, False), (None, False)]]"
"[(1, False), (None, False), (1, True), (1, False), (1, True)]",8,"[[(1, False), (0, False), (1, True), (1, False), (1, True)], [(1, False), (None, False), (1, False), (1, False), (1, True)], [(1, False), (None, False), (1, True), (None, False), (1, True)], [(1, False), (None, False), (1, True), (1, False), (1, False)]]"
"[(1, False), (None, False), (1, True), (1, True), (None, False)]",7,"[[(1, False), (0, False), (1, True), (1, True), (None, False)], [(1, False), (None, False), (1, False), (1, True), (None, False)], [(1, False), (None, False), (1, True), (1, False), (None, False)]]"
"[(1, False), (None, False), (1, True), (1, True), (None, True)]",8,"[[(1, False), (0, False), (1, True), (1, True), (None, True)], [(1, False), (None, False), (1, False), (1, True), (None, True)], [(1, False), (None, False), (1, True), (1, False), (None, True)], [(1, False), (None, False), (1, True), (1, True), (None, False)]]"
"[(1, False), (None, False), (1, True), (1, True), (1, False)]",8,"[[(1, False), (0, False), (1, True), (1, True), (1, False)], [(1, False), (None, False), (1, False), (1, True), (1, False)], [(1, False), (None, False), (1, True), (1, False), (1, False)], [(1, False), (None, False), (1, True), (1, True), (None, False)]]"
"[(1, False), (None, False), (1, True), (1, True), (1, True)]",9,"[[(1, False), (0, False), (1, True), (1, True), (1, True)], [(1, False), (None, False), (1, False), (1, True), (1, True)], [(1, False), (None, False), (1, True), (1, False), (1, True)], [(1, False), (None, False), (1, True), (1, True), (1, False)]]"
"[(1, False), (None, True), (None, False), (None, False), (None, False)]",6,"[[(None, False), (None, True), (None, False), (None, False), (None, False)], [(1, False), (None, False), (None, False), (None, False), (None, False)]]"
"[(1, False), (None, True), (None, False), (None, False), (None, True)]",7,"[[(None, False), (None, True), (None, False), (None, False), (None, True)], [(1, False), (None, False), (None, False), (None, False), (None, True)], [(1, False), (None, True), (None, False), (None, False), (None, False)]]"
"[(1, False), (None, True), (None, False), (None, False), (1, False)]",7,"[[(None, False), (None, True), (None, False), (None, False), (1, False)], [(1, False), (None, False), (None, False), (None, False), (1, False)], [(1, False), (None, True), (None, False), (None, False), (None, False)]]"
"[(1, False), (None, True), (None, False), (None, False), (1, True)]",8,"[[(None, False), (None, True), (None, False), (None, False), (1, True)], [(1, False), (None, False), (None, False), (None, False), (1, True)], [(1, False), (None, True), (None, False), (None, False), (1, False)]]"
"[(1, False), (None, True), (None, False), (None, True), (None, False)]",7,"[[(None, False), (None, True), (None, False), (None, True), (None, False)], [(1, False), (None, False), (None, False), (None, True), (None, False)], [(1, False), (None, True), (None, False), (None, False), (None, False)]]"
"[(1, False), (None, True), (None, False), (None, True), (None, True)]",8,"[[(None, False), (None, True), (None, False), (None, True), (None, True)], [(1, False), (None, False), (None, False), (None, True), (None, True)], [(1, False), (None, True), (None, False), (None, False), (None, True)], [(1, False), (None, True), (None, False), (None, True), (None, False)]]"
"[(1, False), (None, True), (None, False), (None, True), (1, False)]",8,"[[(None, False), (None, True), (None, False), (None, True), (1, False)], [(1, False), (None, False), (None, False), (None, True), (1, False)], [(1, False), (None, True), (None, False), (None, False), (1, False)], [(1, False), (None, True), (None, False), (None, True), (None, False)]]"
"[(1, False), (None, True), (None, False), (None, True), (1, True)]",9,"[[(None, False), (None, True), (None, False), (None, True), (1, True)], [(1, False), (None, False), (None, False), (None, True), (1, True)], [(1, False), (None, True), (None, False), (None, False), (1, True)], [(1, False), (None, True), (None, False), (None, True), (1, False)]]"
"[(1, False), (None, True), (None, False), (1, False), (None, False)]",7,"[[(None, False), (None, True), (None, False), (1, False), (None, False)], [(1, False), (None, False), (None, False), (1, False), (None, False)], [(1, False), (None, True), (None, False), (None, False), (None, False)]]"
"[(1, False), (None, True), (None, False), (1, False), (None, True)]",8,"[[(None, False), (None, True), (None, False), (1, False), (None, True)], [(1, False), (None, False), (None, False), (1, False), (None, True)], [(1, False), (None, True), (None, False), (None, False), (None, True)], [(1, False), (None, True), (None, False), (1, False), (None, False)]]"
"[(1, False), (None, True), (None, False), (1, False), (1, False)]",8,"[[(None, False), (None, True), (None, False), (1, False), (1, False)], [(1, False), (None, False), (None, False), (1, False), (1, False)], [(1, False), (None, True), (None, False), (None, False), (1, False)], [(1, False), (None, True), (None, False), (1, False), (None, False)]]"
"[(1, False), (None, True), (None, False), (1, False), (1, True)]",9,"[[(None, False), (None, True), (None, False), (1, False), (1, True)], [(1, False), (None, False), (None, False), (1, False), (1, True)], [(1, False), (None, True), (None, False), (None, False), (1, True)], [(1, False), (None, True), (None, False), (1, False), (1, False)]]"
"[(1, False), (None, True), (None, False), (1, True), (None, False)]",8,"[[(None, False), (None, True), (None, False), (1, True), (None, False)], [(1, False), (None, False), (None, False), (1, True), (None, False)], [(1, False), (None, True), (None, False), (1, False), (None, False)]]"
"[(1, False), (None, True), (None, False), (1, True), (None, True)]",9,"[[(None, False), (None, True), (None, False), (1, True), (None, True)], [(1, False), (None, False), (None, False), (1, True), (None, True)], [(1, False), (None, True), (None, False), (1, False), (None, True)], [(1, False), (None, True), (None, False), (1, True), (None, False)]]"
"[(1, False), (None, True), (None, False), (1, True), (1, False)]",9,"[[(None, False), (None, True), (None, False), (1, True), (1, False)], [(1, False), (None, False), (None, False), (1, True), (1, False)], [(1, False), (None, True), (None, False), (1, False), (1, False)], [(1, False), (None, True), (None, False), (1, True), (None, False)]]"
"[(1, False), (None, True), (None, False), (1, True), (1, True)]",10,"[[(None, False), (None, True), (None, False), (1, True), (1, True)], [(1, False), (None, False), (None, False), (1, True), (1, True)], [(1, False), (None, True), (None, False), (1, False), (1, True)], [(1, False), (None, True), (None, False), (1, True), (1, False)]]"
"[(1, False), (None, True), (None, True), (None, False), (None, False)]",7,"[[(None, False), (None, True), (None, True), (None, False), (None, False)], [(1, False), (None, False), (None, True), (None, False), (None, False)], [(1, False), (None, True), (None, False), (None, False), (None, False)]]"
"[(1, False), (None, True), (None, True), (None, False), (None, True)]",8,"[[(None, False), (None, True), (None, True), (None, False), (None, True)], [(1, False), (None, False), (None, True), (None, False), (None, True)], [(1, False), (None, True), (None, False), (None, False), (None, True)], [(1, False), (None, True), (None, True), (None, False), (None, False)]]"
"[(1, False), (None, True), (None, True), (None, False), (1, False)]",8,"[[(None, False), (None, True), (None, True), (None, False), (1, False)], [(1, False), (None, False), (None, True), (None, False), (1, False)], [(1, False), (None, True), (None, False), (None, False), (1, False)], [(1, False), (None, True), (None, True), (None, False), (None, False)]]"
"[(1, False), (None, True), (None, True), (None, False), (1, True)]",9,"[[(None, False), (None, True), (None, True), (None, False), (1, True)], [(1, False), (None, False), (None, True), (None, False), (1, True)], [(1, False), (None, True), (None, False), (None, False), (1, True)], [(1, False), (None, True), (None, True), (None, False), (1, False)]]"
"[(1, False), (None, True), (None, True), (None, True), (None, False)]",8,"[[(None, False), (None, True), (None, True), (None, True), (None, False)], [(1, False), (None, False), (None, True), (None, True), (None, False)], [(1, False), (None, True), (None, False), (None, True), (None, False)], [(1, False), (None, True), (None, True), (None, False), (None, False)]]"
"[(1, False), (None, True), (None, True), (None, True), (None, True)]",9,"[[(None, False), (None, True), (None, True), (None, True), (None, True)], [(1, False), (None, False), (None, True), (None, True), (None, True)], [(1, False), (None, True), (None, False), (None, True), (None, True)], [(1, False), (None, True), (None, True), (None, False), (None, True)], [(1, False), (None, True), (None, True), (None, True), (None, False)]]"
"[(1, False), (None, True), (None, True), (None, True), (1, False)]",9,"[[(None, False), (None, True), (None, True), (None, True), (1, False)], [(1, False), (None, False), (None, True), (None, True), (1, False)], [(1, False), (None, True), (None, False), (None, True), (1, False)], [(1, False), (None, True), (None, True), (None, False), (1, False)], [(1, False), (None, True), (None, True), (None, True), (None, False)]]"
"[(1, False), (None, True), (None, True), (None, True), (1, True)]",10,"[[(None, False), (None, True), (None, True), (None, True), (1, True)], [(1, False), (None, False), (None, True), (None, True), (1, True)], [(1, False), (None, True), (None, False), (None, True), (1, True)], [(1, False), (None, True), (None, True), (None, False), (1, True)], [(1, False), (None, True), (None, True), (None, True), (1, False)]]"
"[(1, False), (None, True), (None, True), (1, False), (None, False)]",8,"[[(None, False), (None, True), (None, True), (1, False), (None, False)], [(1, False), (None, False), (None, True), (1, False), (None, False)], [(1, False), (None, True), (None, False), (1, False), (None, False)], [(1, False), (None, True), (None, True), (None, False), (None, False)]]"
"[(1, False), (None, True), (None, True), (1, False), (None, True)]",9,"[[(None, False), (None, True), (None, True), (1, False), (None, True)], [(1, False), (None, False), (None, True), (1, False), (None, True)], [(1, False), (None, True), (None, False), (1, False), (None, True)], [(1, False), (None, True), (None, True), (None, False), (None, True)], [(1, False), (None, True), (None, True), (1, False), (None, False)]]"
"[(1, False), (None, True), (None, True), (1, False), (1, False)]",9,"[[(None, False), (None, True), (None, True), (1, False), (1, False)], [(1, False), (None, False), (None, True), (1, False), (1, False)], [(1, False), (None, True), (None, False), (1, False), (1, False)], [(1, False), (None, True), (None, True), (None, False), (1, False)], [(1, False), (None, True), (None, True), (1, False), (None, False)]]"
"[(1, False), (None, True), (None, True), (1, False), (1, True)]",10,"[[(None, False), (None, True), (None, True), (1, False), (1, True)], [(1, False), (None, False), (None, True), (1, False), (1, True)], [(1, False), (None, True), (None, False), (1, False), (1, True)], [(1, False), (None, True), (None, True), (None, False), (1, True)], [(1, False), (None, True), (None, True), (1, False), (1, False)]]"
"[(1, False), (None, True), (None, True), (1, True), (None, False)]",9,"[[(None, False), (None, True), (None, True), (1, True), (None, False)], [(1, False), (None, False), (None, True), (1, True), (None, False)], [(1, False), (None, True), (None, False), (1, True), (None, False)], [(1, False), (None, True), (None, True), (1, False), (None, False)]]"
"[(1, False), (None, True), (None, True), (1, True), (None, True)]",10,"[[(None, False), (None, True), (None, True), (1, True), (None, True)], [(1, False), (None, False), (None, True), (1, True), (None, True)], [(1, False), (None, True), (None, False), (1, True), (None, True)], [(1, False), (None, True), (None, True), (1, False), (None, True)], [(1, False), (None, True), (None, True), (1, True), (None, False)]]"
"[(1, False), (None, True), (None, True), (1, True), (1, False)]",10,"[[(None, False), (None, True), (None, True), (1, True), (1, False)], [(1, False), (None, False), (None, True), (1, True), (1, False)], [(1, False), (None, True), (None, False), (1, True), (1, False)], [(1, False), (None, True), (None, True), (1, False), (1, False)], [(1, False), (None, True), (None, True), (1, True), (None, False)]]"
"[(1, False), (None, True), (None, True), (1, True), (1, True)]",11,"[[(None, False), (None, True), (None, True), (1, True), (1, True)], [(1, False), (None, False), (None, True), (1, True), (1, True)], [(1, False), (None, True), (None, False), (1, True), (1, True)], [(1, False), (None, True), (None, True), (1, False), (1, True)], [(1, False), (None, True), (None, True), (1, True), (1, False)]]"
"[(1, False), (None, True), (1, False), (None, False), (None, False)]",7,"[[(None, False), (None, True), (1, False), (None, False), (None, False)], [(1, False), (None, False), (1, False), (None, False), (None, False)], [(1, False), (None, True), (None, False), (None, False), (None, False)]]"
"[(1, False), (None, True), (1, False), (None, False), (None, True)]",8,"[[(None, False), (None, True), (1, False), (None, False), (None, True)], [(1, False), (None, False), (1, False), (None, False), (None, True)], [(1, False), (None, True), (None, False), (None, False), (None, True)], [(1, False), (None, True), (1, False), (None, False), (None, False)]]"
"[(1, False), (None, True), (1, False), (None, False), (1, False)]",8,"[[(None, False), (None, True), (1, False), (None, False), (1, False)], [(1, False), (None, False), (1, False), (None, False), (1, False)], [(1, False), (None, True), (None, False), (None, False), (1, False)], [(1, False), (None, True), (1, False), (None, False), (None, False)]]"
"[(1, False), (None, True), (1, False), (None, False), (1, True)]",9,"[[(None, False), (None, True), (1, False), (None, False), (1, True)], [(1, False), (None, False), (1, False), (None, False), (1, True)], [(1, False), (None, True), (None, False), (None, False), (1, True)], [(1, False), (None, True), (1, False), (None, False), (1, False)]]"
"[(1, False), (None, True), (1, False), (None, True), (None, False)]",8,"[[(None, False), (None, True), (1, False), (None, True), (None, False)], [(1, False), (None, False), (1, False), (None, True), (None, False)], [(1, False), (None, True), (None, False), (None, True), (None, False)], [(1, False), (None, True), (1, False), (None, False), (None, False)]]"
"[(1, False), (None, True), (1, False), (None, True), (None, True)]",9,"[[(None, False), (None, True), (1, False), (None, True), (None, True)], [(1, False), (None, False), (1, False), (None, True), (None, True)], [(1, False), (None, True), (None, False), (None, True), (None, True)], [(1, False), (None, True), (1, False), (None, False), (None, True)], [(1, False), (None, True), (1, False), (None, True), (None, False)]]"
"[(1, False), (None, True), (1, False), (None, True), (1, False)]",9,"[[(None, False), (None, True), (1, False), (None, True), (1, False)], [(1, False), (None, False), (1, False), (None, True), (1, False)], [(1, False), (None, True), (None, False), (None, True), (1, False)], [(1, False), (None, True), (1, False), (None, False), (1, False)], [(1, False), (None, True), (1, False), (None, True), (None, False)]]"
"[(1, False), (None, True), (1, False), (None, True), (1, True)]",10,"[[(None, False), (None, True), (1, False), (None, True), (1, True)], [(1, False), (None, False), (1, False), (None, True), (1, True)], [(1, False), (None, True), (None, False), (None, True), (1, True)], [(1, False), (None, True), (1, False), (None, False), (1, True)], [(1, False), (None, True), (1, False), (None, True), (1, False)]]"
"[(1, False), (None, True), (1, False), (1, False), (None, False)]",8,"[[(None, False), (None, True), (1, False), (1, False), (None, False)], [(1, False), (None, False), (1, False), (1, False), (None, False)], [(1, False), (None, True), (None, False), (1, False), (None, False)], [(1, False), (None, True), (1, False), (None, False), (None, False)]]"
"[(1, False), (None, True), (1, False), (1, False), (None, True)]",9,"[[(None, False), (None, True), (1, False), (1, False), (None, True)], [(1, False), (None, False), (1, False), (1, False), (None, True)], [(1, False), (None, True), (None, False), (1, False), (None, True)], [(1, False), (None, True), (1, False), (None, False), (None, True)], [(1, False), (None, True), (1, False), (1, False), (None, False)]]"
"[(1, False), (None, True), (1, False), (1, False), (1, False)]",9,"[[(None, False), (None, True), (1, False), (1, False), (1, False)], [(1, False), (None, False), (1, False), (1, False), (1, False)], [(1, False), (None, True), (None, False), (1, False), (1, False)], [(1, False), (None, True), (1, False), (None, False), (1, False)], [(1, False), (None, True), (1, False), (1, False), (None, False)]]"
"[(1, False), (None, True), (1, False), (1, False), (1, True)]",10,"[[(None, False), (None, True), (1, False), (1, False), (1, True)], [(1, False), (None, False), (1, False), (1, False), (1, True)], [(1, False), (None, True), (None, False), (1, False), (1, True)], [(1, False), (None, True), (1, False), (None, False), (1, True)], [(1, False), (None, True), (1, False), (1, False), (1, False)]]"
"[(1, False), (None, True), (1, False), (1, True), (None, False)]",9,"[[(None, False), (None, True), (1, False), (1, True), (None, False)], [(1, False), (None, False), (1, False), (1, True), (None, False)], [(1, False), (None, True), (None, False), (1, True), (None, False)], [(1, False), (None, True), (1, False), (1, False), (None, False)]]"
"[(1, False), (None, True), (1, False), (1, True), (None, True)]",10,"[[(None, False), (None, True), (1, False), (1, True), (None, True)], [(1, False), (None, False), (1, False), (1, True), (None, True)], [(1, False), (None, True), (None, False), (1, True), (None, True)], [(1, False), (None, True), (1, False), (1, False), (None, True)], [(1, False), (None, True), (1, False), (1, True), (None, False)]]"
"[(1, False), (None, True), (1, False), (1, True), (1, False)]",10,"[[(None, False), (None, True), (1, False), (1, True), (1, False)], [(1, False), (None, False), (1, False), (1, True), (1, False)], [(1, False), (None, True), (None, False), (1, True), (1, False)], [(1, False), (None, True), (1, False), (1, False), (1, False)], [(1, False), (None, True), (1, False), (1, True), (None, False)]]"
"[(1, False), (None, True), (1, False), (1, True), (1, True)]",11,"[[(None, False), (None, True), (1, False), (1, True), (1, True)], [(1, False), (None, False), (1, False), (1, True), (1, True)], [(1, False), (None, True), (None, False), (1, True), (1, True)], [(1, False), (None, True), (1, False), (1, False), (1, True)], [(1, False), (None, True), (1, False), (1, True), (1, False)]]"
"[(1, False), (None, True), (1, True), (None, False), (None, False)]",8,"[[(None, False), (None, True), (1, True), (None, False), (None, False)], [(1, False), (None, False), (1, True), (None, False), (None, False)], [(1, False), (None, True), (1, False), (None, False), (None, False)]]"
"[(1, False), (None, True), (1, True), (None, False), (None, True)]",9,"[[(None, False), (None, True), (1, True), (None, False), (None, True)], [(1, False), (None, False), (1, True), (None, False), (None, True)], [(1, False), (None, True), (1, False), (None, False), (None, True)], [(1, False), (None, True), (1, True), (None, False), (None, False)]]"
"[(1, False), (None, True), (1, True), (None, False), (1, False)]",9,"[[(None, False), (None, True), (1, True), (None, False), (1, False)], [(1, False), (None, False), (1, True), (None, False), (1, False)], [(1, False), (None, True), (1, False), (None, False), (1, False)], [(1, False), (None, True), (1, True), (None, False), (None, False)]]"
"[(1, False), (None, True), (1, True), (None, False), (1, True)]",10,"[[(None, False), (None, True), (1, True), (None, False), (1, True)], [(1, False), (None, False), (1, True), (None, False), (1, True)], [(1, False), (None, True), (1, False), (None, False), (1, True)], [(1, False), (None, True), (1, True), (None, False), (1, False)]]"
"[(1, False), (None, True), (1, True), (None, True), (None, False)]",9,"[[(None, False), (None, True), (1, True), (None, True), (None, False)], [(1, False), (None, False), (1, True), (None, True), (None, False)], [(1, False), (None, True), (1, False), (None, True), (None, False)], [(1, False), (None, True), (1, True), (None, False), (None, False)]]"
"[(1, False), (None, True), (1, True), (None, True), (None, True)]",10,"[[(None, False), (None, True), (1, True), (None, True), (None, True)], [(1, False), (None, False), (1, True), (None, True), (None, True)], [(1, False), (None, True), (1, False), (None, True), (None, True)], [(1, False), (None, True), (1, True), (None, False), (None, True)], [(1, False), (None, True), (1, True), (None, True), (None, False)]]"
"[(1, False), (None, True), (1, True), (None, True), (1, False)]",10,"[[(None, False), (None, True), (1, True), (None, True), (1, False)], [(1, False), (None, False), (1, True), (None, True), (1, False)], [(1, False), (None, True), (1, False), (None, True), (1, False)], [(1, False), (None, True), (1, True), (None, False), (1, False)], [(1, False), (None, True), (1, True), (None, True), (None, False)]]"
"[(1, False), (None, True), (1, True), (None, True), (1, True)]",11,"[[(None, False), (None, True), (1, True), (None, True), (1, True)], [(1, False), (None, False), (1, True), (None, True), (1, True)], [(1, False), (None, True), (1, False), (None, True), (1, True)], [(1, False), (None, True), (1, True), (None, False), (1, True)], [(1, False), (None, True), (1, True), (None, True), (1, False)]]"
"[(1, False), (None, True), (1, True), (1, False), (None, False)]",9,"[[(None, False), (None, True), (1, True), (1, False), (None, False)], [(1, False), (None, False), (1, True), (1, False), (None, False)], [(1, False), (None, True), (1, False), (1, False), (None, False)], [(1, False), (None, True), (1, True), (None, False), (None, False)]]"
"[(1, False), (None, True), (1, True), (1, False), (None, True)]",10,"[[(None, False), (None, True), (1, True), (1, False), (None, True)], [(1, False), (None, False), (1, True), (1, False), (None, True)], [(1, False), (None, True), (1, False), (1, False), (None, True)], [(1, False), (None, True), (1, True), (None, False), (None, True)], [(1, False), (None, True), (1, True), (1, False), (None, False)]]"
"[(1, False), (None, True), (1, True), (1, False), (1, False)]",10,"[[(None, False), (None, True), (1, True), (1, False), (1, False)], [(1, False), (None, False), (1, True), (1, False), (1, False)], [(1, False), (None, True), (1, False), (1, False), (1, False)], [(1, False), (None, True), (1, True), (None, False), (1, False)], [(1, False), (None, True), (1, True), (1, False), (None, False)]]"
"[(1, False), (None, True), (1, True), (1, False), (1, True)]",11,"[[(None, False), (None, True), (1, True), (1, False), (1, True)], [(1, False), (None, False), (1, True), (1, False), (1, True)], [(1, False), (None, True), (1, False), (1, False), (1, True)], [(1, False), (None, True), (1, True), (None, False), (1, True)], [(1, False), (None, True), (1, True), (1, False), (1, False)]]"
"[(1, False), (None, True), (1, True), (1, True), (None, False)]",10,"[[(None, False), (None, True), (1, True), (1, True), (None, False)], [(1, False), (None, False), (1, True), (1, True), (None, False)], [(1, False), (None, True), (1, False), (1, True), (None, False)], [(1, False), (None, True), (1, True), (1, False), (None, False)]]"
"[(1, False), (None, True), (1, True), (1, True), (None, True)]",11,"[[(None, False), (None, True), (1, True), (1, True), (None, True)], [(1, False), (None, False), (1, True), (1, True), (None, True)], [(1, False), (None, True), (1, False), (1, True), (None, True)], [(1, False), (None, True), (1, True), (1, False), (None, True)], [(1, False), (None, True), (1, True), (1, True), (None, False)]]"
"[(1, False), (None, True), (1, True), (1, True), (1, False)]",11,"[[(None, False), (None, True), (1, True), (1, True), (1, False)], [(1, False), (None, False), (1, True), (1, True), (1, False)], [(1, False), (None, True), (1, False), (1, True), (1, False)], [(1, False), (None, True), (1, True), (1, False), (1, False)], [(1, False), (None, True), (1, True), (1, True), (None, False)]]"
"[(1, False), (None, True), (1, True), (1, True), (1, True)]",12,"[[(None, False), (None, True), (1, True), (1, True), (1, True)], [(1, False), (None, False), (1, True), (1, True), (1, True)], [(1, False), (None, True), (1, False), (1, True), (1, True)], [(1, False), (None, True), (1, True), (1, False), (1, True)], [(1, False), (None, True), (1, True), (1, True), (1, False)]]"
