Iteration,0,1,2,3,4,5,6,7,8
60231,36,26,24,60,40,50,42,40,38
60232,34,40,34,56,30,30,40,54,54
60233,56,36,50,52,44,44,46,38,40
60234,40,32,106,54,48,42,34,40,60
60235,43,41,45,33,77,45,43,39,45
60236,24,42,26,22,30,30,22,26,14
60237,40,44,66,36,48,44,42,30,30
60238,28,38,38,34,40,46,44,26,28
60239,35,25,39,43,35,27,41,35,41
60240,49,35,39,77,45,31,55,43,43
60241,11,11,21,35,19,23,49,11,13
60242,34,36,24,32,50,44,48,18,28
60243,31,37,33,43,43,55,41,33,25
60244,38,32,42,66,44,38,52,38,34
60245,33,51,49,59,51,45,43,41,25
60246,47,41,49,47,63,37,41,51,25
60247,33,29,55,47,43,39,35,37,29
60248,32,30,38,58,44,48,24,26,24
60249,32,42,42,44,40,28,60,34,38
60250,37,25,55,31,17,49,27,27,29
60251,33,23,39,27,45,21,37,41,27
60252,41,41,27,25,19,41,25,25,15
60253,43,35,45,43,47,41,53,39,41
60254,26,32,22,44,38,34,46,20,42
60255,45,29,19,35,49,51,31,35,39
60256,25,41,73,65,45,35,33,39,31
60257,57,63,47,37,49,25,31,39,35
60258,20,28,26,32,44,28,32,44,42
60259,60,38,30,42,50,56,38,42,40
60260,41,67,39,63,69,51,29,41,57
60261,30,32,60,54,52,30,36,48,42
60262,30,22,34,28,32,20,22,30,30
60263,48,38,24,68,38,44,52,46,40
60264,35,25,23,33,31,23,33,39,45
60265,21,35,47,53,37,45,31,21,23
60266,38,32,64,60,38,50,32,44,64
60267,30,30,42,38,34,36,42,32,30
60268,43,31,69,39,39,47,33,29,35
60269,28,28,16,44,22,34,24,50,36
60270,45,27,35,35,35,35,33,29,47
60271,35,39,35,39,31,41,37,51,29
60272,32,34,30,38,34,50,34,56,36
60273,27,45,51,35,45,69,45,37,33
60274,26,28,44,46,32,46,38,38,38
60275,35,45,39,61,37,49,49,31,31
60276,23,25,27,31,25,19,41,35,27
60277,27,17,25,21,33,37,31,33,25
60278,37,45,39,55,29,39,31,41,59
60279,29,27,41,47,57,41,35,39,25
60280,29,33,37,37,21,37,57,27,25
60281,25,35,21,37,37,33,35,31,37
60282,21,39,21,33,35,29,33,45,41
60283,37,23,51,83,41,49,53,19,27
60284,51,39,45,49,47,29,37,35,39
60285,67,45,41,65,43,35,41,57,39
60286,33,33,37,21,35,73,47,33,31
60287,27,53,37,35,55,37,27,37,33
60288,46,42,36,44,40,58,34,32,44
60289,27,25,15,23,41,31,43,15,15
60290,41,35,71,39,53,47,35,45,35
60291,19,37,53,57,25,27,41,19,45
60292,41,27,55,57,29,83,41,43,39
60293,33,29,35,35,15,47,33,25,31
60294,57,49,57,47,45,59,65,19,73
60295,38,20,64,28,28,36,52,38,28
60296,62,50,38,44,36,38,46,36,48
60297,44,28,38,40,48,32,40,32,18
60298,39,39,43,41,75,39,37,35,65
60299,37,39,37,57,65,35,39,25,59
60300,45,41,41,53,33,49,45,39,43
60301,47,41,61,55,49,35,33,35,33
60302,29,29,65,39,29,55,45,29,37
60303,22,32,42,38,34,38,60,34,42
60304,25,35,59,41,31,39,57,33,33
60305,40,24,26,44,44,48,50,46,32
60306,20,20,26,20,24,36,22,30,22
60307,43,35,63,67,41,47,43,43,45
60308,36,44,56,24,34,76,34,30,30
60309,34,26,52,42,38,46,36,18,18
60310,30,34,36,56,40,40,38,42,42
60311,38,44,72,42,44,56,48,40,52
60312,42,38,42,18,44,38,32,44,42
60313,50,28,26,32,32,42,34,50,30
60314,31,41,91,63,35,43,49,45,41
60315,39,33,23,27,47,51,37,39,43
60316,28,30,32,40,34,70,56,46,44
60317,44,36,66,52,26,32,52,62,50
60318,34,48,42,24,30,26,42,32,20
60319,32,56,50,44,34,44,34,32,40
60320,52,28,52,40,34,32,34,28,24
60321,37,25,39,63,45,59,33,27,35
60322,34,20,34,16,50,22,20,22,32
60323,13,19,15,33,45,33,47,17,49
60324,31,41,37,51,81,35,37,29,31
60325,33,25,59,35,53,29,19,25,17
60326,27,23,41,33,41,33,45,27,37
60327,42,54,26,80,50,60,32,32,40
60328,30,32,34,40,32,38,44,24,34
60329,34,46,46,38,40,40,38,28,30
60330,27,37,61,41,27,33,31,41,35
60331,46,38,32,32,42,46,32,32,46
60332,71,33,49,35,51,53,37,49,35
60333,40,20,60,36,54,40,28,48,28
60334,21,19,57,39,33,15,47,15,37
60335,39,27,39,55,31,37,27,39,39
60336,37,43,45,43,37,59,27,37,43
60337,27,25,39,63,47,25,61,21,33
60338,19,55,23,45,31,27,35,47,19
60339,35,31,45,27,49,17,29,51,23
60340,34,32,40,22,30,24,40,46,24
60341,34,24,72,26,42,56,20,36,44
60342,48,42,40,46,60,44,42,44,46
60343,44,30,36,54,44,56,34,38,34
60344,38,40,38,60,28,40,38,36,30
60345,21,41,43,49,27,47,31,47,39
60346,46,42,40,42,34,62,28,36,38
60347,23,13,27,21,45,21,7,19,11
60348,33,39,61,45,35,43,29,39,35
60349,25,31,17,61,19,31,53,15,29
60350,41,25,39,33,23,25,61,33,17
60351,35,47,49,35,47,53,31,33,31
60352,35,45,43,39,31,69,39,37,33
60353,38,34,40,28,32,56,28,52,36
60354,53,47,31,57,41,31,47,49,39
60355,36,40,26,28,56,46,54,32,32
60356,42,34,66,42,58,54,52,52,48
60357,40,40,30,28,40,20,38,26,30
60358,37,41,45,51,79,35,33,41,55
60359,23,53,83,101,39,35,55,37,31
60360,49,33,45,31,31,55,31,57,31
60361,38,40,48,48,82,46,54,40,34
60362,24,24,30,26,30,34,42,20,40
60363,27,31,43,21,49,37,47,35,23
60364,23,27,17,53,39,23,25,23,39
60365,58,40,34,56,54,56,48,52,46
60366,21,25,55,23,43,33,55,31,29
60367,38,34,42,32,30,48,46,30,44
60368,19,29,43,57,29,17,21,25,25
60369,42,34,32,44,32,28,28,22,28
60370,25,17,27,17,31,51,29,25,25
60371,55,59,43,45,49,45,31,41,39
60372,23,33,33,49,45,49,35,23,41
60373,37,29,33,69,55,39,33,37,57
60374,52,46,30,32,32,28,44,56,30
60375,55,45,57,75,55,45,43,67,47
60376,45,41,57,63,29,59,37,29,39
60377,46,52,40,46,40,30,30,38,26
60378,42,46,48,28,38,62,66,38,34
60379,25,23,23,57,21,51,61,29,31
60380,24,24,16,44,42,26,30,18,22
60381,37,51,85,59,65,29,51,49,45
60382,32,56,80,50,38,42,40,42,44
60383,36,28,52,42,62,40,42,44,26
60384,33,35,45,39,35,29,55,37,59
60385,36,36,68,28,34,42,48,42,42
60386,23,29,27,29,23,51,31,21,23
60387,30,40,46,48,78,48,58,40,32
60388,27,35,51,39,25,33,35,43,27
60389,49,29,53,41,23,33,33,23,27
60390,31,23,33,41,41,51,27,31,37
60391,24,26,24,42,32,22,18,32,24
60392,43,35,47,45,37,33,39,39,51
60393,34,32,52,46,54,104,42,50,54
60394,35,45,31,35,35,37,33,29,37
60395,25,21,29,45,23,43,43,41,31
60396,41,35,39,73,55,45,55,29,35
60397,49,31,23,63,49,29,47,39,41
60398,52,22,26,30,44,32,28,28,26
60399,28,28,32,36,30,60,34,24,36
60400,34,32,28,54,48,26,36,32,26
60401,40,34,34,76,48,20,34,26,38
60402,34,24,22,48,22,22,38,20,26
60403,26,40,46,40,32,36,26,56,32
60404,25,29,71,33,61,31,27,41,27
60405,40,36,32,42,44,36,32,62,34
60406,20,22,18,26,42,50,40,32,22
60407,34,36,92,42,46,40,44,32,46
60408,42,50,70,52,26,34,42,26,30
60409,63,39,23,85,21,31,25,29,51
60410,26,34,34,34,56,42,48,36,36
60411,45,43,35,29,47,33,37,41,45
60412,47,39,71,63,31,45,29,35,41
60413,36,28,38,44,24,52,26,24,26
60414,50,26,50,40,54,40,20,38,24
60415,51,31,87,35,71,35,45,41,39
60416,31,41,31,43,23,61,63,45,35
60417,39,43,43,49,45,47,83,33,43
60418,35,39,45,45,41,21,69,39,35
60419,30,46,38,24,20,36,22,26,22
60420,19,23,57,35,41,21,33,31,23
60421,43,31,47,37,35,37,49,27,25
60422,29,33,43,37,21,25,27,25,29
60423,39,39,35,39,31,51,67,49,53
60424,31,41,93,55,41,43,23,31,39
60425,29,13,15,29,21,11,29,13,9
60426,31,37,41,45,33,57,39,29,27
60427,23,19,31,43,29,25,33,25,35
60428,33,33,75,27,61,35,31,59,31
60429,47,29,39,51,35,43,33,37,39
60430,22,50,46,34,28,48,30,24,40
60431,41,31,27,41,31,35,67,63,49
60432,46,40,38,62,32,54,44,38,26
60433,32,30,42,32,42,32,28,38,22
60434,14,42,32,52,42,22,38,18,18
60435,29,51,49,43,65,43,55,45,57
60436,37,39,23,61,61,25,37,27,33
60437,58,32,44,46,66,44,44,40,36
60438,37,37,25,55,35,51,65,33,49
60439,45,35,37,33,27,37,33,41,33
60440,40,62,44,42,40,50,40,30,28
60441,24,40,38,30,42,30,26,30,24
60442,49,47,47,39,35,25,39,25,27
60443,44,40,38,56,40,52,40,44,44
60444,37,37,47,43,49,35,45,29,29
60445,31,29,33,47,49,47,49,29,25
60446,42,44,42,46,48,46,34,42,36
60447,55,23,65,35,31,33,35,41,19
60448,26,20,74,56,34,30,30,28,24
60449,45,29,47,45,23,47,27,47,33
60450,17,23,43,17,29,21,41,41,19
60451,35,37,39,63,33,37,57,19,35
60452,31,35,33,37,49,27,31,49,29
60453,38,26,34,28,34,36,34,32,36
60454,42,28,36,66,30,50,32,38,42
60455,44,66,42,36,38,32,30,34,46
60456,50,44,48,28,38,26,36,36,28
60457,45,45,41,37,63,65,43,53,41
60458,37,59,73,43,63,31,49,41,35
60459,53,35,41,31,43,51,45,45,47
60460,40,36,54,44,30,32,22,34,22
60461,37,43,39,41,37,31,39,25,29
60462,48,48,32,46,56,30,34,36,40
60463,55,43,59,67,43,41,25,37,43
60464,34,36,76,58,62,32,48,38,42
60465,32,34,70,60,40,60,44,52,60
60466,33,23,39,27,33,35,39,41,31
60467,46,38,46,72,38,42,38,30,58
60468,27,55,27,41,57,25,41,25,25
60469,35,29,45,57,43,57,31,53,37
60470,31,35,35,51,53,27,19,33,27
60471,56,42,26,28,42,26,34,22,28
60472,39,35,19,55,41,47,35,45,23
60473,14,30,40,46,48,18,34,32,24
60474,43,33,59,51,29,31,31,43,57
60475,26,34,34,36,50,68,54,52,34
60476,56,56,52,42,50,36,60,48,72
60477,44,48,74,42,74,34,48,46,48
60478,34,36,50,44,46,32,38,32,60
60479,29,21,33,37,41,33,35,19,21
60480,29,33,35,45,39,33,51,27,39
60481,52,40,40,76,66,32,44,44,46
60482,19,57,19,29,25,39,25,23,27
60483,31,25,29,29,43,31,31,31,25
60484,39,29,27,37,71,47,23,41,37
60485,21,21,53,51,55,59,25,43,37
60486,26,38,52,40,32,38,50,32,34
60487,28,36,44,26,26,38,48,34,36
60488,14,28,18,54,20,30,46,22,26
60489,19,27,25,39,35,39,25,25,35
60490,58,42,36,48,40,38,40,30,34
60491,42,34,48,66,46,46,54,34,30
60492,39,35,43,53,33,51,45,41,37
60493,28,48,36,82,34,40,22,34,26
60494,58,30,42,56,44,44,50,42,48
60495,38,42,42,44,74,44,48,28,48
60496,47,33,61,37,43,37,53,45,39
60497,43,39,27,45,35,45,35,29,27
60498,43,29,35,59,47,29,47,43,21
60499,25,27,31,31,45,29,31,37,27
60500,33,29,35,51,29,51,35,39,43
60501,34,36,38,66,60,46,42,32,32
60502,35,35,37,47,37,35,41,55,37
60503,18,42,28,46,34,28,42,28,30
60504,74,38,38,42,46,40,46,30,38
60505,57,55,41,49,47,63,49,37,43
60506,48,40,60,60,36,44,74,30,46
60507,32,30,50,46,44,42,32,40,32
60508,26,32,44,38,36,42,22,30,30
60509,41,31,29,39,29,27,37,43,33
60510,51,61,45,39,31,41,31,35,33
60511,38,40,52,52,36,36,38,54,52
60512,55,35,35,45,51,39,27,21,27
60513,42,56,32,38,28,30,28,18,38
60514,21,11,15,21,29,19,25,15,49
60515,26,26,40,32,34,24,36,46,56
60516,25,21,37,35,61,19,53,43,19
60517,23,25,49,39,31,19,13,17,21
60518,28,38,32,70,54,32,40,40,32
60519,13,21,9,21,7,17,71,13,31
60520,28,20,26,44,40,46,44,46,24
60521,28,28,34,74,52,46,32,24,16
60522,40,24,50,36,56,56,42,30,24
60523,50,64,50,38,34,36,64,68,38
60524,66,24,44,36,30,28,28,22,30
60525,45,31,65,35,61,23,23,41,31
60526,49,43,31,53,55,27,35,51,43
60527,41,35,65,45,39,39,45,41,29
60528,33,31,67,55,47,53,75,35,55
60529,40,44,40,50,30,54,46,62,28
60530,24,24,28,24,34,20,84,14,20
60531,29,35,33,39,33,39,41,25,31
60532,18,38,30,28,44,36,34,20,26
60533,41,37,71,73,47,51,37,51,43
60534,81,35,71,41,43,39,29,47,61
60535,60,34,52,68,46,50,44,32,42
60536,43,45,55,75,61,61,53,29,45
60537,41,35,33,91,57,37,37,23,37
60538,38,22,28,50,24,26,30,22,40
60539,36,52,32,30,64,38,38,28,34
60540,52,74,40,40,44,32,44,50,46
60541,38,14,32,32,16,26,36,46,28
60542,39,43,35,71,39,31,43,35,41
60543,49,47,41,45,31,55,37,41,45
60544,28,36,24,26,50,54,26,48,48
60545,32,42,46,66,58,40,34,36,48
60546,48,30,40,36,32,40,28,66,44
60547,41,35,29,91,51,47,53,39,41
60548,51,39,39,33,43,29,37,41,31
60549,16,30,36,30,24,34,26,28,16
60550,51,45,39,37,63,41,47,45,35
60551,33,43,49,43,65,29,49,23,37
60552,49,39,47,31,43,51,33,35,43
60553,31,29,25,53,35,39,61,29,31
60554,25,23,51,45,51,33,31,49,21
60555,40,44,74,58,26,42,26,50,26
60556,31,29,25,29,31,37,35,33,33
60557,46,36,52,48,42,40,54,36,36
60558,20,28,22,32,48,18,40,22,34
60559,25,37,53,35,39,15,27,31,33
60560,20,40,40,42,50,38,48,22,38
60561,42,34,34,72,48,54,40,38,42
60562,23,29,45,93,35,63,49,41,33
60563,40,38,52,46,50,50,58,38,38
60564,32,36,34,40,32,24,40,30,36
60565,34,38,38,58,66,36,50,42,40
60566,26,42,30,108,48,32,26,28,48
60567,33,25,49,41,31,23,41,41,31
60568,45,31,57,59,33,29,39,39,65
60569,22,26,40,78,34,24,24,40,34
60570,45,33,47,61,41,43,33,31,29
60571,26,28,40,22,24,24,46,22,34
60572,63,33,41,37,31,39,63,27,49
60573,23,19,37,29,45,29,25,19,17
60574,36,40,38,40,40,48,40,30,50
60575,35,25,27,33,43,27,43,27,33
60576,29,31,31,45,31,53,39,47,37
60577,35,39,31,25,27,41,23,29,27
60578,45,43,21,37,47,15,27,41,43
60579,42,48,34,42,24,36,30,30,40
60580,22,28,32,32,38,20,22,18,36
60581,29,39,37,27,41,33,17,31,29
60582,71,41,39,49,51,35,59,35,79
60583,49,41,35,35,35,37,31,31,49
60584,38,34,50,44,44,34,36,34,42
60585,43,39,39,63,37,51,35,35,29
60586,27,35,33,51,27,33,37,31,25
60587,34,32,18,30,24,18,34,24,34
60588,37,31,23,37,43,25,29,13,27
60589,32,28,52,34,38,62,34,36,30
60590,38,44,22,36,34,28,38,48,28
60591,31,39,33,51,59,33,41,43,39
60592,69,33,63,29,53,45,39,37,29
60593,55,37,39,47,69,35,25,27,33
60594,29,35,65,41,35,39,55,33,33
60595,73,37,37,65,47,55,45,39,53
60596,40,34,36,38,52,52,42,40,46
60597,31,51,61,57,55,57,23,33,45
60598,46,42,50,72,42,46,54,40,54
60599,52,30,52,42,46,44,44,28,60
60600,22,42,54,54,36,44,30,54,42
60601,43,23,51,21,33,35,27,37,27
60602,60,34,38,56,32,44,26,26,34
60603,22,28,36,36,36,40,70,30,28
60604,32,30,24,30,32,32,38,32,36
60605,32,30,36,62,24,30,28,24,44
60606,54,30,40,58,60,42,32,32,40
60607,26,32,34,38,28,32,28,34,26
60608,34,34,86,42,40,28,34,44,36
60609,56,40,52,62,48,36,60,48,32
60610,29,21,39,55,49,45,67,31,33
60611,74,38,40,48,40,46,70,52,30
60612,42,42,36,56,40,34,30,38,28
60613,40,26,38,46,46,48,30,32,32
60614,27,35,49,47,31,47,37,35,37
60615,25,29,47,33,23,23,39,23,47
60616,29,35,31,57,23,47,31,25,37
60617,21,41,31,45,41,63,59,17,31
60618,41,27,43,43,43,33,31,41,45
60619,38,58,26,28,44,32,38,26,24
60620,44,38,30,50,48,28,50,40,36
60621,35,27,41,25,35,29,49,49,51
60622,30,42,26,20,28,34,32,36,24
60623,30,30,38,30,36,30,38,28,34
60624,43,33,37,47,45,47,57,43,39
60625,17,35,43,27,31,49,37,27,33
60626,26,44,38,38,58,30,26,38,30
60627,35,35,35,27,41,39,47,27,35
60628,33,35,63,37,37,43,47,37,17
60629,36,40,42,38,36,46,52,40,26
60630,55,41,37,47,75,37,65,31,41
60631,41,33,39,67,49,35,37,31,43
60632,33,47,31,43,51,51,27,31,33
60633,24,34,24,36,38,48,34,32,20
60634,28,30,40,72,56,40,36,20,24
60635,25,23,31,27,33,35,31,29,31
60636,30,26,50,42,38,18,38,26,32
60637,42,38,40,38,36,32,28,28,36
60638,43,37,29,31,43,39,33,31,25
60639,40,20,46,44,24,34,32,46,16
60640,36,42,32,32,34,32,44,38,44
60641,38,46,32,42,26,34,38,44,34
60642,39,21,51,43,37,17,27,61,35
60643,38,40,30,60,40,38,44,34,44
60644,33,35,31,33,41,31,35,59,45
60645,32,30,66,32,54,38,28,36,36
60646,51,23,25,23,31,41,53,31,31
60647,32,26,18,26,22,54,20,24,60
60648,25,27,43,55,25,31,33,33,37
60649,55,23,45,21,41,55,15,41,21
60650,31,31,35,37,27,33,33,37,29
60651,23,23,51,29,41,39,37,31,37
60652,59,39,31,51,45,45,45,25,39
60653,8,12,12,12,14,40,24,14,16
60654,31,35,37,31,43,39,27,43,35
60655,46,42,32,44,38,42,44,72,46
60656,31,43,37,25,33,33,33,37,29
60657,23,29,23,39,37,61,47,43,33
60658,47,49,41,67,37,37,43,27,25
60659,22,24,32,32,44,20,28,20,16
60660,56,34,38,44,48,34,38,36,32
60661,48,40,56,72,68,46,54,56,56
60662,48,48,44,40,34,38,44,36,22
60663,38,26,48,58,34,58,64,38,42
60664,43,35,49,45,37,31,41,29,41
60665,52,28,20,46,18,40,18,40,8
60666,31,43,41,35,35,37,31,33,43
60667,40,36,56,28,50,66,30,24,38
60668,31,45,33,31,25,29,35,39,27
60669,18,18,20,38,28,32,16,12,24
60670,37,33,35,35,31,41,41,37,41
60671,44,48,52,42,44,34,66,48,36
60672,25,37,47,31,25,63,31,19,27
60673,38,28,66,50,38,34,42,44,32
60674,33,37,81,63,37,41,47,41,31
60675,38,24,32,32,24,26,32,26,26
60676,25,27,23,45,45,49,41,25,27
60677,40,64,40,44,44,54,30,58,40
60678,60,38,46,32,56,36,42,56,42
60679,26,24,32,40,54,24,36,22,28
60680,47,27,45,45,49,69,51,39,41
60681,34,40,30,38,50,26,18,38,44
60682,38,40,36,54,20,42,58,44,30
60683,29,25,13,61,45,29,69,39,29
60684,35,23,29,41,25,31,37,35,31
60685,44,38,52,78,68,38,38,48,42
60686,42,50,50,54,32,46,48,46,32
60687,42,36,38,44,36,42,42,34,50
60688,35,37,19,43,49,35,47,33,69
60689,49,49,57,57,39,37,41,33,41
60690,26,40,40,66,50,58,42,40,54
60691,37,39,37,37,45,39,37,37,35
60692,46,48,64,56,44,38,42,44,32
60693,35,33,43,41,57,41,41,31,49
60694,38,40,22,26,34,22,24,24,36
60695,32,56,54,40,42,42,40,34,40
60696,19,35,31,39,27,57,35,31,29
60697,29,33,23,63,41,43,39,27,31
60698,42,30,20,24,82,50,38,22,40
60699,43,37,65,47,35,51,47,39,29
60700,35,39,41,47,45,43,39,47,49
60701,43,35,49,41,57,51,33,41,41
60702,42,32,32,26,46,38,64,30,42
60703,23,31,23,35,31,31,35,25,27
60704,38,46,34,30,46,38,44,34,42
60705,35,43,23,45,21,47,41,21,39
60706,38,40,40,68,46,36,38,42,30
60707,46,24,22,54,30,46,28,22,22
60708,32,26,26,18,24,26,34,18,24
60709,27,23,51,21,29,29,23,61,21
60710,53,37,37,23,37,45,35,57,31
60711,27,31,57,33,31,25,25,53,27
60712,28,34,34,34,34,28,48,24,28
60713,28,32,20,40,32,20,38,24,22
60714,38,34,48,28,38,32,38,30,42
60715,19,19,25,33,25,31,21,21,43
60716,29,35,45,45,51,65,51,31,31
60717,33,37,45,31,55,41,31,35,35
60718,38,44,36,36,46,52,38,56,38
60719,33,41,61,45,41,37,23,49,45
60720,23,41,47,29,45,49,33,25,25
60721,37,47,39,29,51,45,41,33,39
60722,50,28,44,34,52,40,56,38,22
60723,30,42,70,34,52,40,30,28,30
60724,38,32,66,56,48,32,62,46,42
60725,37,27,43,57,45,31,39,37,57
60726,24,22,26,16,32,22,32,18,42
60727,53,39,39,35,47,33,33,41,33
60728,61,37,51,47,45,27,37,57,29
60729,43,29,43,43,37,51,49,41,31
60730,42,34,34,36,34,40,40,40,22
60731,56,26,52,36,42,50,50,36,26
60732,68,52,28,54,26,44,40,40,38
60733,37,45,41,39,57,39,47,51,39
60734,64,50,42,48,48,48,54,44,38
60735,27,37,29,39,41,33,31,41,25
60736,31,37,45,19,25,25,31,21,27
60737,47,39,39,43,33,43,35,33,37
60738,43,33,39,33,37,35,47,35,31
60739,32,34,44,46,68,36,62,40,38
60740,37,41,27,57,47,25,33,47,35
60741,43,45,41,39,49,37,41,41,59
60742,24,34,50,56,34,58,28,44,34
60743,29,29,49,25,31,27,45,27,45
60744,58,36,54,38,36,54,28,40,48
60745,55,25,61,35,59,23,31,65,35
60746,38,34,42,66,44,32,30,32,44
60747,32,30,18,24,36,10,22,36,24
60748,17,35,49,59,43,37,43,37,55
60749,43,51,31,55,47,37,49,45,53
60750,31,35,37,59,21,29,49,35,15
60751,30,36,56,42,50,58,58,32,48
60752,47,27,57,35,37,31,33,33,27
60753,36,32,36,46,34,38,50,30,30
60754,28,40,52,44,28,38,26,42,30
60755,36,36,70,60,50,34,24,52,30
60756,41,29,29,25,23,37,47,43,23
60757,15,21,33,33,31,31,19,21,25
60758,32,28,60,42,22,34,38,46,28
60759,27,19,39,31,21,31,33,27,27
60760,28,30,54,70,30,26,40,50,28
60761,24,26,32,46,36,40,28,22,48
60762,29,41,25,67,41,37,35,21,33
60763,28,20,38,44,24,16,46,34,42
60764,44,26,68,30,56,36,38,40,42
60765,29,49,47,57,57,39,25,41,27
60766,33,37,33,61,35,47,37,35,37
60767,39,57,41,55,31,63,61,23,43
60768,35,35,45,59,45,59,63,33,29
60769,39,25,43,57,33,63,31,35,25
60770,22,32,22,62,42,46,38,36,54
60771,27,29,19,27,31,43,31,27,23
60772,25,25,25,35,47,31,47,53,33
60773,20,20,42,62,30,26,34,20,22
60774,42,52,40,46,40,50,80,46,36
60775,20,46,30,32,48,40,28,22,30
60776,23,29,33,45,37,23,35,39,53
60777,22,38,34,32,26,26,38,40,22
60778,26,30,46,48,34,20,26,38,32
60779,46,42,32,60,38,38,44,60,62
60780,24,32,22,18,22,24,22,30,22
60781,48,50,54,46,60,48,50,50,48
60782,27,33,27,51,21,39,19,31,33
60783,26,32,40,42,30,38,36,42,22
60784,19,27,21,29,37,27,29,25,27
60785,28,40,40,50,54,42,44,28,28
60786,28,44,70,74,48,42,34,54,42
60787,39,33,49,59,51,51,27,59,37
60788,34,50,30,40,32,42,38,34,30
60789,39,37,43,29,41,27,27,45,27
60790,29,37,41,87,53,19,73,27,27
60791,32,48,56,42,46,34,68,30,34
60792,31,37,41,65,49,43,69,43,29
60793,38,44,64,54,70,58,42,36,34
60794,55,33,51,49,31,29,39,67,37
60795,32,32,40,40,50,38,46,36,38
60796,41,33,43,51,23,29,31,29,29
60797,54,44,54,60,42,34,30,28,46
60798,27,25,27,41,45,45,23,45,33
60799,46,30,38,34,44,26,52,30,34
60800,28,28,28,30,28,50,30,34,32
60801,31,31,53,63,47,29,29,41,29
60802,35,35,53,47,33,33,55,37,35
60803,31,39,31,35,33,35,33,35,43
60804,39,25,51,23,51,45,19,25,35
60805,52,38,60,70,54,58,44,60,40
60806,39,31,29,41,43,27,51,17,29
60807,45,33,33,35,37,39,29,39,29
60808,37,27,31,53,25,29,43,23,23
60809,33,33,33,51,57,49,49,29,29
60810,41,41,45,35,51,43,43,37,39
60811,45,35,33,67,39,45,37,61,39
60812,39,45,19,29,49,59,47,37,41
60813,35,33,47,49,65,69,51,29,31
60814,44,40,32,72,42,54,34,56,34
60815,45,33,59,51,41,25,27,37,37
60816,35,29,21,49,37,57,31,41,25
60817,30,48,46,72,48,44,34,38,44
60818,32,30,36,50,40,36,62,42,24
60819,30,46,62,38,40,54,38,34,44
60820,50,36,44,52,46,46,32,26,40
60821,40,20,26,28,36,16,18,18,16
60822,46,30,28,26,20,54,46,30,42
60823,42,22,90,30,32,32,24,30,28
60824,31,31,35,33,29,41,49,27,61
60825,36,38,36,48,44,44,26,34,34
60826,31,27,51,37,43,23,43,35,25
60827,19,25,29,33,27,19,43,19,25
60828,34,44,38,30,36,40,72,34,40
60829,48,72,54,60,34,32,42,48,38
60830,42,34,54,44,56,48,42,66,36
60831,33,27,37,39,23,25,57,23,27
60832,28,38,48,34,26,24,32,44,26
60833,34,34,40,64,50,42,50,36,34
60834,50,74,44,32,54,60,46,54,34
60835,49,37,45,45,45,41,71,45,57
60836,48,44,30,50,42,48,56,40,50
60837,61,35,25,49,57,27,39,33,31
60838,34,26,50,36,22,30,46,18,32
60839,34,36,58,24,40,32,44,36,48
60840,29,49,61,39,51,35,39,35,51
60841,44,46,42,60,48,36,52,32,40
60842,62,32,56,42,48,46,50,58,32
60843,38,42,46,40,62,44,32,38,36
60844,36,42,54,60,42,34,40,26,32
60845,26,24,44,48,22,30,46,26,26
60846,44,34,30,40,50,30,32,50,52
60847,42,46,40,42,38,48,36,44,40
60848,44,28,52,40,14,40,24,42,28
60849,45,37,41,55,33,23,37,21,23
60850,48,26,62,36,42,38,30,32,32
60851,24,30,28,32,36,38,18,32,56
60852,39,53,73,31,49,45,39,49,39
60853,26,24,38,34,40,32,26,44,26
60854,29,41,41,41,31,21,51,21,47
60855,28,32,24,56,20,30,30,26,20
60856,24,26,20,36,46,32,20,18,28
60857,31,41,47,61,43,35,33,37,45
60858,44,36,62,48,70,38,42,40,36
60859,39,39,21,27,39,27,47,25,27
60860,46,30,34,48,42,30,26,32,42
60861,35,47,27,55,53,33,49,29,49
60862,32,64,32,42,56,48,38,42,38
60863,53,53,41,45,43,57,31,29,41
60864,54,44,60,66,34,56,60,36,34
60865,39,35,61,35,55,41,35,37,45
60866,38,42,70,20,56,32,42,38,42
60867,43,47,29,31,49,35,39,31,37
60868,32,28,46,36,68,50,44,38,28
60869,43,35,33,65,33,39,41,39,45
60870,32,42,62,40,30,38,36,44,28
60871,48,28,64,42,38,28,46,46,54
60872,52,44,76,38,40,44,48,46,36
60873,34,34,50,44,42,48,30,38,30
60874,22,20,18,34,20,24,38,40,28
60875,26,20,34,28,42,22,24,24,30
60876,75,37,57,27,29,33,41,65,25
60877,37,33,27,53,49,27,31,35,23
60878,35,49,27,59,45,37,49,35,33
60879,55,45,35,39,15,21,29,35,23
60880,23,49,19,47,31,31,17,25,31
60881,87,31,41,29,59,27,53,37,41
60882,58,36,40,36,84,26,42,34,34
60883,44,22,38,64,20,34,36,30,28
60884,51,59,61,101,49,37,45,29,43
60885,26,30,44,34,52,42,80,34,46
60886,22,26,34,56,56,56,20,30,26
60887,30,30,44,32,30,40,34,40,32
60888,55,57,31,91,31,49,37,31,37
60889,35,31,25,55,35,35,29,27,35
60890,41,35,49,49,41,35,39,45,49
60891,30,40,36,36,30,48,38,30,40
60892,25,33,25,35,21,29,21,21,41
60893,41,31,35,41,21,23,55,19,35
60894,41,37,35,43,37,49,29,35,41
60895,51,37,49,39,49,35,41,51,59
