Iteration,0,1,2,3,4,5,6,7,8
35009,84,38,42,40,50,42,38,60,54
35010,35,47,37,85,91,53,59,55,95
35011,43,47,41,41,95,45,133,63,63
35012,52,28,40,40,56,104,38,52,44
35013,51,65,63,61,53,51,61,131,57
35014,44,28,46,60,46,62,40,16,32
35015,43,25,113,93,71,57,63,43,45
35016,41,37,53,47,61,45,47,39,57
35017,47,27,225,167,55,53,23,41,47
35018,53,49,99,189,85,85,57,57,53
35019,45,43,53,55,51,57,63,41,57
35020,66,38,60,136,70,42,62,110,190
35021,28,28,88,60,64,70,68,30,68
35022,36,42,54,148,50,96,76,30,36
35023,61,61,113,63,87,61,57,161,53
35024,33,39,29,175,245,87,47,31,39
35025,48,34,106,58,54,56,96,70,42
35026,41,31,73,61,55,37,43,57,83
35027,44,50,84,88,56,64,56,38,70
35028,48,40,48,72,44,54,42,60,106
35029,50,52,44,104,74,54,46,60,60
35030,65,35,205,111,41,33,117,37,41
35031,46,56,80,50,62,60,66,76,76
35032,32,48,58,86,40,42,30,36,52
35033,88,64,118,76,62,62,64,44,64
35034,85,39,47,133,75,51,65,47,61
35035,41,41,109,119,151,181,95,51,39
35036,53,67,41,121,49,41,59,85,65
35037,46,48,28,48,38,76,32,52,66
35038,71,51,57,57,77,89,87,63,47
35039,42,46,82,74,36,72,62,48,36
35040,35,69,91,159,65,33,59,31,53
35041,29,31,137,209,45,39,47,47,41
35042,18,22,14,178,26,16,44,26,34
35043,46,28,36,102,26,100,68,38,52
35044,93,59,73,37,57,63,65,51,79
35045,46,54,74,40,46,28,116,42,28
35046,34,36,156,50,68,58,44,72,22
35047,41,53,65,139,39,33,35,63,47
35048,96,34,46,40,98,30,80,60,62
35049,56,62,52,68,46,174,136,44,48
35050,52,40,130,34,52,40,38,36,24
35051,122,96,74,128,76,48,58,60,46
35052,83,23,39,49,79,37,49,35,57
35053,30,38,44,72,48,78,102,44,42
35054,71,67,45,211,59,57,67,55,65
35055,79,37,123,81,87,49,39,125,43
35056,74,76,58,170,90,42,36,30,54
35057,61,35,45,97,49,37,43,47,51
35058,51,71,59,171,119,41,55,61,39
35059,75,61,61,57,61,97,45,35,57
35060,57,65,51,61,111,71,81,85,75
35061,89,43,89,23,43,33,45,15,25
35062,110,24,162,44,26,24,58,42,16
35063,67,41,67,37,117,61,61,87,57
35064,38,30,34,110,60,114,66,56,58
35065,49,27,15,63,51,31,25,57,29
35066,93,89,65,93,69,89,73,75,41
35067,108,68,98,142,136,32,72,34,34
35068,72,66,52,144,92,66,66,92,80
35069,32,56,130,64,52,32,64,128,58
35070,58,60,54,34,70,58,42,56,52
35071,57,61,85,71,69,91,65,49,53
35072,56,58,64,74,68,48,48,60,62
35073,89,57,71,155,61,33,99,65,31
35074,59,51,65,83,97,71,51,49,59
35075,45,63,57,65,53,39,49,65,35
35076,64,40,110,68,80,112,64,60,56
35077,108,64,74,80,58,68,46,46,60
35078,64,90,112,46,56,42,74,56,72
35079,44,36,38,54,56,46,54,58,40
35080,38,62,66,120,38,44,44,50,42
35081,90,34,104,108,80,26,54,48,50
35082,48,26,132,204,34,48,38,74,36
35083,103,61,23,285,121,91,37,53,33
35084,80,38,110,46,240,50,60,50,44
35085,42,40,36,48,306,28,42,38,30
35086,55,25,81,51,25,65,129,241,21
35087,45,43,65,53,111,69,73,69,55
35088,50,42,54,42,48,44,102,50,42
35089,84,38,60,54,64,60,64,56,60
35090,72,46,74,70,68,68,74,70,46
35091,37,39,63,29,51,55,51,71,53
35092,44,36,66,58,48,52,56,38,62
35093,92,46,58,240,42,58,78,70,46
35094,23,51,35,67,51,51,43,49,15
35095,48,86,46,70,82,52,142,42,40
35096,35,39,33,67,111,23,129,37,87
35097,53,89,73,161,103,53,81,59,89
35098,85,67,133,57,145,71,37,117,63
35099,60,76,48,194,146,90,128,48,54
35100,53,31,91,41,43,69,45,37,37
35101,33,49,119,39,37,37,45,31,217
35102,44,50,70,164,108,50,62,46,84
35103,96,28,22,52,66,78,88,38,48
35104,63,65,95,79,93,53,57,59,87
35105,49,59,69,41,39,47,57,71,89
35106,50,98,140,60,62,64,120,82,60
35107,75,57,85,165,107,33,69,61,67
35108,50,58,66,72,76,68,36,58,54
35109,41,29,47,43,93,69,49,59,45
35110,21,21,21,25,97,49,57,17,55
35111,36,68,54,90,76,24,50,42,38
35112,22,24,28,56,22,46,50,50,22
35113,41,47,63,103,63,95,59,47,37
35114,60,48,70,126,102,52,72,38,46
35115,33,53,49,129,83,31,37,29,57
35116,57,65,97,49,67,43,37,43,35
35117,33,33,69,39,105,111,41,31,33
35118,60,40,62,122,46,106,104,62,40
35119,47,41,55,39,49,37,223,67,33
35120,41,41,101,53,31,53,57,29,85
35121,60,96,52,102,182,40,92,48,54
35122,41,41,57,413,59,35,53,47,73
35123,40,26,68,120,78,48,70,46,82
35124,30,56,74,96,38,128,50,26,38
35125,51,67,55,125,69,61,51,59,27
35126,64,52,56,48,92,58,54,56,66
35127,46,46,32,56,42,60,48,36,56
35128,34,36,40,90,58,30,96,40,64
35129,38,40,54,68,38,64,56,32,32
35130,76,46,106,70,60,46,54,36,62
35131,42,44,50,114,140,46,128,34,80
35132,31,59,109,113,95,117,59,87,43
35133,40,54,130,66,64,28,62,48,68
35134,60,34,112,64,74,48,60,46,38
35135,110,44,62,70,164,64,54,38,40
35136,89,31,169,89,135,73,67,115,43
35137,49,51,41,79,137,55,115,29,49
35138,89,29,63,33,79,125,79,31,41
35139,68,56,144,94,116,80,68,44,78
35140,72,88,48,116,100,68,48,40,58
35141,58,60,56,46,82,74,60,62,74
35142,43,59,73,75,53,87,79,105,49
35143,81,47,83,61,93,77,81,49,63
35144,38,40,166,62,34,48,34,46,70
35145,56,58,180,52,46,34,84,36,20
35146,67,35,121,257,85,103,47,119,37
35147,41,85,49,121,57,75,59,37,37
35148,52,26,52,38,48,42,94,58,50
35149,34,68,38,92,48,56,40,74,34
35150,45,93,159,55,55,67,61,29,59
35151,67,61,53,117,43,59,59,51,49
35152,43,53,69,107,49,39,51,37,59
35153,53,73,95,83,61,77,75,45,61
35154,75,45,107,181,23,55,73,43,147
35155,47,53,47,83,69,35,47,45,37
35156,56,70,46,78,42,72,146,48,42
35157,47,43,49,43,59,167,53,23,39
35158,55,73,65,81,79,47,47,51,57
35159,32,40,58,92,70,24,64,32,16
35160,79,83,35,81,37,63,37,35,79
35161,50,48,58,46,56,44,50,34,32
35162,52,46,102,46,44,38,66,36,42
35163,87,33,77,29,45,45,161,85,37
35164,79,37,41,69,109,37,117,41,33
35165,78,52,80,88,94,116,50,50,48
35166,59,35,33,75,55,33,51,39,45
35167,31,25,35,19,51,117,67,37,35
35168,37,25,39,241,15,95,103,29,27
35169,86,70,46,50,72,42,66,156,56
35170,97,49,47,151,101,49,59,67,45
35171,48,34,48,52,64,58,100,72,52
35172,75,69,61,75,69,65,67,77,63
35173,54,36,78,70,44,104,54,50,30
35174,66,108,120,48,38,66,38,44,64
35175,54,38,98,72,74,60,106,40,42
35176,55,69,63,123,69,53,51,43,53
35177,46,46,60,66,46,82,84,50,54
35178,67,33,71,73,85,59,47,135,69
35179,59,63,47,159,71,41,57,55,71
35180,64,54,92,158,54,76,40,42,44
35181,76,54,32,46,92,166,58,68,52
35182,37,33,49,91,63,37,61,61,39
35183,50,62,74,32,126,50,42,88,50
35184,30,44,74,36,82,50,76,62,52
35185,51,61,47,121,81,33,81,37,41
35186,38,44,198,88,40,58,80,48,48
35187,43,51,43,129,135,67,31,37,33
35188,45,53,61,49,31,47,53,81,45
35189,70,34,58,92,36,48,50,56,46
35190,68,42,48,38,64,92,66,42,38
35191,29,41,29,143,65,59,75,39,119
35192,56,28,56,106,82,56,40,42,50
35193,54,50,36,54,56,48,78,84,34
35194,41,51,43,29,25,127,19,35,39
35195,51,41,113,35,43,53,39,39,33
35196,45,85,47,151,73,95,71,41,41
35197,31,29,193,99,53,87,55,47,53
35198,45,85,67,27,49,59,77,65,39
35199,66,46,40,82,52,62,98,44,54
35200,43,37,65,35,71,71,63,43,31
35201,79,69,93,151,87,77,83,67,65
35202,29,49,101,71,43,29,37,39,37
35203,62,48,114,50,46,42,32,56,50
35204,53,59,55,45,73,61,59,59,41
35205,31,75,59,133,59,39,51,37,37
35206,37,33,45,41,25,37,51,37,29
35207,34,34,28,24,78,94,44,26,116
35208,53,67,29,57,27,101,79,55,47
35209,37,75,63,91,69,57,49,59,49
35210,44,66,106,58,72,62,192,90,76
35211,37,31,59,47,45,43,41,41,39
35212,51,73,67,137,57,61,59,57,45
35213,37,23,159,39,49,45,57,41,27
35214,53,57,65,93,133,41,119,29,57
35215,48,48,78,64,62,56,62,66,48
35216,47,49,49,41,83,37,43,67,31
35217,41,183,119,59,57,51,61,57,51
35218,34,28,38,260,40,96,52,46,34
35219,56,52,64,56,88,74,44,68,104
35220,66,26,90,42,42,46,50,38,32
35221,48,54,66,172,68,50,86,56,62
35222,33,29,39,59,49,49,55,65,61
35223,37,53,45,211,33,33,75,41,43
35224,96,76,96,100,56,96,58,66,68
35225,32,34,48,84,36,40,44,52,56
35226,57,29,45,167,53,37,125,69,27
35227,40,40,34,68,64,148,42,44,54
35228,42,42,76,98,92,42,42,80,48
35229,43,67,91,51,79,87,39,37,35
35230,58,84,50,36,110,54,72,50,84
35231,28,20,32,48,68,36,70,28,22
35232,43,31,25,65,79,83,37,37,41
35233,75,31,103,223,237,33,81,39,39
35234,37,43,57,123,23,59,33,29,35
35235,49,35,39,61,183,143,53,49,23
35236,55,37,39,33,49,33,65,39,67
35237,90,48,40,34,74,60,50,48,62
35238,33,63,55,83,79,41,51,49,45
35239,26,24,44,126,54,74,28,42,46
35240,40,80,76,78,56,40,32,36,52
35241,91,53,61,75,47,51,75,31,73
35242,162,60,42,58,72,96,60,68,74
35243,39,35,55,57,157,55,69,49,65
35244,58,40,68,48,60,68,48,32,54
35245,53,41,193,85,81,53,49,43,53
35246,39,59,67,103,37,51,29,69,31
35247,53,67,51,67,53,143,59,43,81
35248,34,34,62,52,76,20,56,42,94
35249,30,24,68,44,34,66,38,54,28
35250,49,79,47,149,103,83,63,57,53
35251,37,55,85,71,41,45,67,29,51
35252,75,37,75,145,53,145,101,35,49
35253,99,47,93,135,35,103,65,49,53
35254,37,63,67,71,31,97,67,37,67
35255,40,56,132,132,52,74,70,44,46
35256,70,66,64,44,130,50,46,36,40
35257,42,40,98,60,30,38,38,32,38
35258,91,43,53,65,53,101,71,39,81
35259,50,108,158,66,50,70,80,68,54
35260,35,77,123,317,69,75,89,31,49
35261,38,54,86,50,44,38,70,50,42
35262,70,52,46,60,60,52,86,36,46
35263,54,52,52,88,90,40,82,58,32
35264,52,60,64,50,72,60,264,80,46
35265,40,48,82,114,66,54,42,38,54
35266,36,54,38,30,26,54,50,40,38
35267,68,54,98,236,102,42,40,54,40
35268,50,100,30,48,64,102,60,70,56
35269,33,43,97,77,271,45,57,67,53
35270,35,45,95,53,87,25,63,27,51
35271,35,67,47,51,49,45,35,33,29
35272,62,54,66,100,54,52,34,58,54
35273,60,42,58,68,56,62,56,54,80
35274,76,46,88,136,68,56,102,70,64
35275,51,59,77,63,93,71,99,49,103
35276,41,43,51,59,53,39,79,175,69
35277,83,43,175,167,57,37,49,29,27
35278,63,25,53,75,37,43,47,33,41
35279,83,23,75,125,39,45,145,55,57
35280,69,131,53,93,71,69,117,65,45
35281,73,29,43,43,53,77,43,75,55
35282,46,54,82,48,82,48,52,50,48
35283,45,47,31,59,57,55,45,35,51
35284,56,58,80,142,46,56,50,46,74
35285,74,46,46,32,54,72,94,50,40
35286,58,52,56,44,64,58,152,46,54
35287,72,62,38,64,78,70,56,88,40
35288,50,74,42,94,46,32,34,42,74
35289,29,35,131,87,67,79,73,57,35
35290,42,44,110,48,74,38,68,38,66
35291,47,55,55,53,57,59,65,45,55
35292,71,57,49,145,55,57,71,33,41
35293,63,47,115,81,37,33,61,47,25
35294,79,35,73,95,67,47,59,43,45
35295,73,127,61,45,61,83,57,63,37
35296,80,40,66,40,52,74,40,44,78
35297,46,34,40,58,22,30,28,26,24
35298,51,37,77,91,123,81,45,59,57
35299,33,61,75,83,103,43,87,35,39
35300,62,28,70,66,86,60,42,76,38
35301,54,48,44,76,82,78,48,44,96
35302,36,64,76,42,132,50,78,52,100
35303,49,63,91,83,69,43,139,39,59
35304,64,38,46,52,124,42,64,40,56
35305,70,32,38,266,62,176,64,52,50
35306,92,98,78,136,40,50,68,28,42
35307,34,48,44,62,40,76,126,48,48
35308,48,54,90,48,84,198,70,58,78
35309,86,62,102,72,62,48,62,50,78
35310,39,61,95,61,115,129,59,31,19
35311,51,65,53,69,85,151,57,61,63
35312,50,60,32,66,56,36,62,26,32
35313,71,59,59,71,55,83,45,69,85
35314,21,39,75,87,49,59,45,61,49
35315,85,51,61,63,77,45,73,59,39
35316,42,48,132,52,66,48,66,48,46
35317,48,40,90,100,82,42,54,46,40
35318,55,41,119,99,97,77,47,63,115
35319,57,39,67,99,83,41,45,45,37
35320,54,36,30,46,28,58,52,52,28
35321,86,46,100,46,58,50,34,42,38
35322,43,43,49,97,87,53,69,61,57
35323,44,52,90,56,84,50,120,76,64
35324,45,57,65,61,87,91,69,57,41
35325,70,56,98,78,66,40,68,42,54
35326,66,50,80,92,52,44,82,48,30
35327,47,53,165,39,117,47,47,33,51
35328,42,48,60,144,98,46,58,42,56
35329,48,82,74,82,36,52,42,46,52
35330,50,44,70,110,46,58,34,36,24
35331,75,37,69,31,57,47,63,49,47
35332,65,57,121,65,57,69,45,49,43
35333,36,38,26,60,70,82,52,54,26
35334,43,59,49,95,75,47,37,39,23
35335,65,47,39,75,59,55,45,47,45
35336,176,32,46,176,44,72,28,54,40
35337,62,56,60,120,60,182,38,70,68
35338,44,30,66,64,36,68,58,30,46
35339,37,45,65,75,175,43,35,33,59
35340,69,81,121,69,63,21,69,45,55
35341,37,25,105,43,49,55,47,41,83
35342,70,42,86,48,110,54,58,54,36
35343,201,73,107,69,149,53,67,31,67
35344,66,28,38,74,274,44,46,20,30
35345,57,73,53,69,27,53,57,59,59
35346,61,45,89,55,281,111,47,49,57
35347,74,64,118,102,78,124,74,56,52
35348,37,85,87,59,39,145,57,31,65
35349,47,67,43,39,85,37,53,51,35
35350,80,92,104,102,94,54,54,56,62
35351,44,68,62,68,48,60,78,50,90
35352,78,54,84,112,166,88,60,44,30
35353,46,48,64,138,74,46,48,58,66
35354,42,44,86,128,46,80,38,36,44
35355,49,67,75,105,89,155,69,45,39
35356,41,59,57,67,59,57,41,65,45
35357,53,33,67,33,39,27,145,27,37
35358,80,36,74,32,40,62,74,100,36
35359,77,47,41,79,101,43,45,63,33
35360,37,45,55,71,37,37,57,53,59
35361,27,29,93,147,31,21,33,17,25
35362,62,72,52,84,64,46,46,62,36
35363,41,23,123,85,39,53,37,55,35
35364,32,34,32,298,46,32,68,56,44
35365,33,45,49,41,107,43,85,39,43
35366,56,68,80,40,114,54,64,72,56
35367,56,50,56,212,112,122,132,48,56
35368,38,58,82,100,122,64,34,106,52
35369,39,53,99,57,51,55,85,59,43
35370,64,36,42,160,144,70,42,60,22
35371,38,66,58,64,50,122,76,148,58
35372,57,49,77,45,41,87,49,55,35
35373,82,40,82,92,120,48,48,46,92
35374,72,56,70,64,40,76,58,46,58
35375,51,53,45,53,77,89,47,37,55
35376,66,62,72,78,52,80,66,56,56
35377,50,54,66,118,178,58,96,60,56
35378,57,41,113,43,45,47,71,31,47
35379,53,25,43,215,143,33,49,37,53
35380,62,50,54,74,80,74,46,42,32
35381,64,54,70,94,82,138,54,62,52
35382,42,52,54,54,54,178,40,148,44
35383,41,77,73,187,61,169,75,49,55
35384,17,39,67,49,37,23,31,175,57
35385,53,63,123,87,33,159,37,55,63
35386,108,62,54,78,74,86,84,40,60
35387,38,80,84,74,78,32,116,86,44
35388,51,43,89,71,57,85,59,41,75
35389,77,31,41,65,51,83,63,61,35
35390,44,42,60,126,40,42,32,44,40
35391,47,33,43,111,101,83,85,29,25
35392,43,45,63,121,39,77,27,53,121
35393,67,55,49,69,71,33,51,43,41
35394,69,49,43,51,111,41,71,47,39
35395,44,58,118,152,70,62,34,40,54
35396,48,26,72,26,188,36,42,32,36
35397,33,47,71,63,37,67,49,71,33
35398,73,45,57,49,69,49,49,49,63
35399,88,42,88,328,114,42,82,60,50
35400,137,95,29,127,59,31,99,41,111
35401,52,52,58,68,116,38,88,42,54
35402,52,50,40,70,44,36,64,82,48
35403,48,66,136,60,134,60,110,42,48
35404,86,50,74,46,68,38,76,48,102
35405,42,60,56,34,54,56,158,86,68
35406,90,54,38,46,76,38,58,62,48
35407,47,31,27,37,65,61,159,47,37
35408,55,39,91,77,45,59,89,57,63
35409,36,78,66,116,154,170,64,38,44
35410,77,41,95,93,75,47,67,53,29
35411,49,41,27,35,125,33,77,25,51
35412,42,34,40,42,186,42,42,52,84
35413,47,57,73,75,47,63,47,41,47
35414,77,27,87,71,49,33,35,35,37
35415,69,55,49,95,167,47,31,189,57
35416,47,57,55,45,73,83,33,45,19
35417,42,48,46,116,40,88,84,32,66
35418,44,36,82,60,68,34,34,38,72
35419,48,48,86,80,84,56,46,64,60
35420,64,64,66,118,134,56,62,72,62
35421,30,32,60,82,36,76,76,36,34
35422,31,37,61,111,55,71,103,29,27
35423,52,48,52,44,46,58,46,36,48
35424,104,62,102,74,54,92,76,80,42
35425,51,51,55,93,349,63,47,43,49
35426,38,76,76,62,54,58,62,46,52
35427,87,39,41,151,83,69,55,41,89
35428,48,40,48,28,88,44,96,56,30
35429,49,29,29,69,185,47,33,37,61
35430,71,61,63,67,185,65,77,51,55
35431,21,45,31,45,69,37,53,29,47
35432,88,58,92,58,90,104,38,228,48
35433,34,46,42,48,46,42,28,38,96
35434,31,49,81,57,65,71,37,35,35
35435,146,50,86,78,36,62,62,42,36
35436,79,51,57,61,35,47,69,49,31
35437,48,42,108,128,106,78,58,66,66
35438,32,48,48,144,48,256,40,58,50
35439,32,150,38,252,62,46,26,36,24
35440,29,29,129,107,39,73,35,39,37
35441,48,70,60,66,38,32,60,58,40
35442,64,50,386,62,128,72,188,72,64
35443,39,77,107,57,55,67,53,43,251
35444,49,63,285,85,51,97,67,47,43
35445,52,56,56,50,142,68,74,142,70
35446,112,72,54,72,216,62,74,46,162
35447,38,42,132,32,66,56,46,46,46
35448,57,59,171,89,61,75,65,37,39
35449,75,49,53,79,63,43,59,61,57
35450,40,84,118,84,58,48,52,44,60
35451,44,44,80,94,72,78,40,58,50
35452,77,49,83,107,65,69,149,47,53
35453,99,53,41,85,57,67,93,67,109
35454,95,53,101,37,49,79,153,71,65
35455,48,54,52,56,22,56,68,44,114
35456,45,79,47,29,55,95,55,43,51
35457,60,22,54,118,30,56,46,38,20
35458,59,43,181,53,97,43,49,31,33
35459,46,42,38,96,78,46,46,38,52
35460,38,58,66,234,128,72,42,66,66
35461,55,117,67,85,63,63,53,47,41
35462,42,60,42,86,20,30,46,72,36
35463,54,44,120,30,94,60,108,72,52
35464,21,67,33,77,47,35,97,33,53
35465,59,43,75,91,79,67,47,45,51
35466,35,63,49,49,35,49,45,39,39
35467,38,50,96,94,40,66,48,46,40
35468,65,51,151,73,133,75,57,45,57
35469,55,45,81,63,61,37,55,45,57
35470,83,39,57,27,135,47,31,25,31
35471,44,36,40,100,44,32,136,28,38
35472,37,25,35,35,65,31,17,101,39
35473,60,72,44,48,50,58,70,34,86
35474,35,37,47,69,41,85,79,59,53
35475,52,38,86,70,108,66,56,40,50
35476,58,54,84,140,60,72,108,52,40
35477,62,72,94,100,172,100,58,76,56
35478,35,51,37,71,49,47,69,59,45
35479,75,65,47,143,97,109,45,65,49
35480,38,72,32,104,50,124,42,66,56
35481,52,40,96,32,46,78,46,70,62
35482,77,37,117,47,75,51,37,61,33
35483,126,52,70,54,50,84,64,98,56
35484,107,43,59,131,159,49,81,57,65
35485,81,75,75,105,61,53,57,59,63
35486,63,45,197,73,51,31,77,51,63
35487,30,40,48,52,68,60,150,66,86
35488,56,54,50,64,54,28,42,60,74
35489,75,57,55,217,97,59,81,51,37
35490,38,30,280,60,52,90,48,42,42
35491,44,54,52,176,36,66,46,40,38
35492,38,68,114,48,44,72,32,56,64
35493,40,36,36,52,70,248,64,50,36
35494,55,41,61,71,75,31,37,35,37
35495,50,66,88,90,116,42,118,42,50
35496,50,64,36,36,28,46,34,42,48
35497,57,71,51,53,133,53,65,39,91
35498,68,56,44,58,114,46,68,42,58
35499,57,67,145,275,57,53,57,61,47
35500,53,51,123,47,85,45,101,61,51
35501,53,55,51,81,37,39,69,69,41
35502,38,48,54,58,36,44,44,48,52
35503,69,47,145,67,233,55,179,87,33
35504,56,64,60,96,164,80,54,90,72
35505,110,48,94,54,42,76,52,36,72
35506,65,47,81,55,57,53,97,117,47
35507,48,40,50,66,208,50,76,62,50
35508,49,39,83,53,49,67,55,25,113
35509,71,59,53,85,77,33,45,65,45
35510,142,52,78,48,62,48,46,40,56
35511,70,34,178,46,152,36,66,58,48
35512,56,46,104,80,54,48,68,42,98
35513,100,56,74,138,130,38,110,56,38
35514,128,42,78,86,90,72,52,54,64
35515,60,50,68,144,58,82,100,62,88
35516,31,49,53,49,81,39,61,53,55
35517,72,18,120,102,70,30,52,54,38
35518,47,51,115,51,59,41,79,69,35
35519,87,45,53,63,47,37,93,47,73
35520,88,40,70,238,126,82,104,60,46
35521,30,18,54,76,16,24,18,94,20
35522,39,47,53,159,55,47,61,35,51
35523,49,67,81,75,75,33,81,43,45
35524,59,73,75,67,71,61,59,29,37
35525,38,40,36,74,54,44,28,40,106
35526,50,58,34,122,136,52,58,56,80
35527,49,67,131,61,65,31,57,51,43
35528,49,67,95,93,37,35,51,59,57
35529,42,36,36,110,104,60,56,30,52
35530,47,29,41,39,33,23,27,225,31
35531,83,49,77,89,83,145,39,67,27
35532,53,45,147,47,41,39,93,63,43
35533,39,57,75,71,77,67,53,45,63
35534,63,61,93,121,47,177,45,55,43
35535,45,79,81,71,127,113,31,41,37
35536,53,53,81,45,81,73,61,57,39
35537,44,30,30,58,26,80,92,30,32
35538,91,61,55,61,45,77,69,43,53
35539,59,51,81,181,55,39,41,21,47
35540,38,42,74,58,54,40,58,52,28
35541,54,50,56,168,82,78,52,64,196
35542,77,51,77,101,119,85,73,49,71
35543,88,44,50,42,90,76,60,36,50
35544,25,41,35,39,47,67,47,33,35
35545,51,35,57,51,55,87,73,79,49
35546,63,45,63,103,63,49,71,37,47
35547,99,43,37,59,47,67,31,57,33
35548,34,48,126,194,108,30,42,22,36
35549,56,54,56,130,36,50,74,88,48
35550,43,41,291,93,73,49,89,65,61
35551,73,191,41,65,89,87,55,55,55
35552,51,75,55,83,39,85,71,67,63
35553,71,73,79,109,105,45,57,31,57
35554,52,52,94,76,54,104,48,74,48
35555,34,54,84,146,112,98,72,92,34
35556,107,69,43,233,127,73,91,37,49
35557,59,61,105,85,61,79,41,91,89
35558,104,54,72,92,76,34,54,72,46
35559,73,39,55,41,53,55,59,53,63
35560,51,37,101,101,83,77,51,59,47
35561,40,38,56,24,94,104,34,40,34
35562,53,35,59,125,29,47,49,53,51
35563,60,30,38,80,74,34,68,32,38
35564,33,67,41,67,77,47,49,47,89
35565,36,86,58,68,58,44,56,70,60
35566,38,46,44,120,50,38,50,50,54
35567,47,77,95,53,59,41,49,31,43
35568,52,48,42,56,122,60,54,44,78
35569,43,53,53,51,115,65,43,69,113
35570,49,77,57,77,63,51,41,81,57
35571,73,47,99,117,43,135,43,49,27
35572,42,56,92,34,48,84,50,52,52
35573,43,29,103,67,101,39,49,131,47
35574,100,64,76,60,76,120,58,60,60
35575,66,34,48,56,96,56,66,42,70
35576,49,37,47,125,87,51,39,73,41
35577,53,27,27,107,47,75,55,29,57
35578,178,50,74,104,56,42,84,50,48
35579,66,46,52,70,150,32,62,20,26
35580,25,29,65,65,35,19,131,21,21
35581,26,20,46,32,30,68,48,32,60
35582,49,31,85,71,73,85,31,39,233
35583,25,37,59,95,57,23,89,35,35
35584,52,48,104,76,164,50,100,70,32
35585,72,42,54,84,100,38,154,60,32
35586,72,84,32,60,42,62,70,52,38
35587,47,53,69,113,47,59,55,49,31
35588,40,76,54,106,152,96,62,26,24
35589,68,56,88,136,92,72,84,38,156
35590,56,94,96,50,70,110,144,36,70
35591,64,48,156,50,98,66,64,88,70
35592,43,41,33,141,69,21,35,37,43
35593,46,56,38,110,34,54,52,28,36
35594,50,78,100,76,72,52,40,48,42
35595,51,35,61,115,91,47,97,97,229
35596,66,78,136,44,54,38,74,46,44
35597,39,35,87,39,53,41,65,87,59
35598,23,17,63,67,41,41,35,17,19
35599,57,45,141,73,115,71,69,41,67
35600,88,50,98,82,46,66,42,56,36
35601,50,66,52,84,212,80,106,90,44
35602,56,50,68,64,144,52,60,52,54
35603,32,44,78,86,40,152,50,48,56
35604,35,29,61,21,107,113,45,19,33
35605,73,61,89,145,55,59,51,61,97
35606,27,29,23,27,75,43,15,25,51
35607,90,48,64,72,62,54,76,56,52
35608,44,40,72,78,138,72,40,66,34
35609,55,49,63,73,51,75,47,51,55
35610,69,59,75,83,65,139,63,49,71
35611,43,57,47,69,39,37,139,47,69
35612,33,49,169,153,73,39,55,45,45
35613,41,57,79,55,63,49,63,29,59
35614,76,56,54,84,76,58,280,44,84
35615,100,72,44,42,50,50,40,40,46
35616,37,61,37,81,27,71,51,37,49
35617,31,33,81,111,43,155,109,31,41
35618,94,48,38,250,78,260,44,48,32
35619,16,22,32,24,22,30,18,22,34
35620,71,37,115,53,71,65,39,73,39
35621,26,62,86,50,72,52,58,34,26
35622,61,29,39,47,47,99,35,37,31
35623,84,162,68,66,84,106,166,50,42
35624,88,52,52,64,68,66,86,58,62
35625,71,45,69,67,49,73,53,53,51
35626,37,41,101,41,81,107,57,37,25
35627,67,61,57,169,79,35,47,49,67
35628,59,37,29,87,77,49,37,51,57
35629,97,43,39,45,59,59,77,53,55
35630,100,48,50,154,52,72,58,38,40
35631,63,77,47,61,65,69,53,39,47
35632,84,72,84,58,60,66,50,40,56
35633,55,55,59,51,71,57,99,53,43
35634,62,32,112,280,72,34,46,38,28
35635,71,51,69,47,65,81,61,51,47
35636,87,25,43,33,103,61,21,43,39
35637,45,37,33,41,63,85,85,37,33
35638,81,53,51,49,71,45,47,43,27
35639,61,61,51,71,31,39,63,29,29
35640,48,66,104,66,92,180,38,68,38
35641,46,72,66,92,70,40,32,48,56
35642,90,54,68,42,80,46,34,44,44
35643,64,58,90,160,64,48,44,46,56
35644,69,61,47,55,57,109,109,49,65
35645,97,41,53,97,113,109,49,57,47
35646,54,50,34,54,58,40,134,38,52
35647,78,48,30,66,60,46,70,28,42
35648,60,52,42,78,38,30,52,52,30
35649,78,58,50,68,88,68,38,44,44
35650,43,75,39,65,73,59,63,67,47
35651,72,48,48,206,88,90,58,52,86
35652,50,42,60,66,58,56,56,76,46
35653,41,59,85,75,51,101,57,53,77
35654,46,44,36,70,52,36,44,30,42
35655,66,50,298,62,62,30,36,46,46
35656,48,32,40,64,156,34,56,34,32
35657,51,41,67,57,55,53,53,63,91
35658,48,54,78,90,64,76,46,42,72
35659,93,69,71,61,35,55,137,43,37
35660,67,21,37,67,35,29,35,31,57
35661,104,42,58,28,62,24,92,26,28
35662,93,39,39,101,155,175,97,35,35
35663,54,42,76,64,62,48,60,48,52
35664,79,57,125,87,41,89,71,43,33
35665,95,35,91,47,57,67,69,41,41
35666,48,40,90,52,186,38,82,34,34
35667,84,50,78,96,52,56,52,30,54
35668,52,32,50,136,42,58,74,44,32
35669,52,60,48,86,72,72,62,52,46
35670,39,71,67,91,189,77,77,43,65
35671,32,50,92,130,102,142,96,66,58
35672,60,66,102,158,110,72,52,44,48
35673,33,33,51,111,87,39,39,51,39
