Iteration,0,1,2,3,4,5,6,7,8
21776,32,38,26,34,32,30,26,32,42
21777,34,38,28,30,48,32,20,28,36
21778,43,35,27,33,25,25,29,31,27
21779,28,26,30,36,34,36,32,34,36
21780,33,33,27,25,25,45,29,27,47
21781,31,33,29,35,25,39,27,29,29
21782,30,38,36,32,38,36,52,32,30
21783,27,25,23,27,33,39,27,29,25
21784,26,24,20,30,38,28,32,20,30
21785,24,24,26,22,14,18,22,24,16
21786,32,32,50,36,28,32,34,30,30
21787,22,18,22,20,26,22,14,16,30
21788,33,31,35,37,27,45,23,23,25
21789,32,44,26,44,32,30,26,32,28
21790,28,26,26,26,20,28,30,26,36
21791,23,23,35,35,27,19,37,29,23
21792,42,36,32,52,26,30,46,36,28
21793,18,8,26,12,22,16,18,14,26
21794,42,32,32,34,28,38,26,26,30
21795,23,23,23,11,29,25,31,31,25
21796,50,46,36,28,42,44,28,26,30
21797,30,26,44,42,30,30,16,36,22
21798,23,27,35,25,37,37,27,29,29
21799,23,27,25,39,39,23,25,33,23
21800,29,45,35,31,33,37,27,27,47
21801,32,24,30,40,46,38,24,28,48
21802,29,27,29,33,27,43,31,27,37
21803,38,26,30,36,22,30,30,32,34
21804,24,40,32,34,28,54,48,30,30
21805,28,22,20,26,32,30,34,26,16
21806,23,25,21,31,35,27,23,21,31
21807,20,16,16,16,36,16,22,22,18
21808,21,25,35,39,41,47,45,35,33
21809,29,27,33,37,25,41,25,19,31
21810,27,27,37,33,37,23,35,35,27
21811,18,26,22,28,28,24,30,30,18
21812,22,34,22,32,34,40,22,28,24
21813,25,21,21,27,37,25,37,25,33
21814,22,12,14,18,30,22,16,28,20
21815,21,17,27,31,55,23,17,21,29
21816,29,23,29,31,31,21,25,23,19
21817,16,20,24,22,38,18,32,24,20
21818,33,27,39,33,29,39,33,21,35
21819,28,22,36,40,34,28,44,40,34
21820,30,24,42,38,32,38,38,26,26
21821,27,21,27,33,35,29,19,19,49
21822,36,20,22,26,36,20,38,16,22
21823,28,26,50,30,34,22,26,24,20
21824,31,33,27,43,43,31,31,21,25
21825,32,26,20,26,40,20,24,18,28
21826,38,38,44,32,42,46,34,30,32
21827,41,33,29,27,29,27,33,23,31
21828,14,20,32,18,10,44,26,26,18
21829,38,36,64,36,32,36,48,28,42
21830,19,23,35,19,17,25,23,33,19
21831,27,31,29,47,17,35,35,39,31
21832,28,26,22,26,36,48,32,24,28
21833,39,37,37,31,25,33,31,17,45
21834,38,44,30,64,40,28,28,30,30
21835,21,19,47,27,15,19,15,31,19
21836,30,24,36,34,32,30,30,26,32
21837,37,17,17,17,31,27,29,25,29
21838,30,26,26,36,20,28,28,42,28
21839,26,22,24,28,34,32,44,26,28
21840,31,27,29,25,21,39,27,35,27
21841,25,29,27,31,19,29,33,23,25
21842,20,34,30,34,26,18,26,16,24
21843,27,35,25,45,29,33,27,27,21
21844,32,34,28,36,40,44,34,24,24
21845,30,26,20,22,30,30,24,22,32
21846,31,13,23,25,21,23,23,23,25
21847,25,31,45,35,37,21,31,31,27
21848,16,18,20,32,24,18,22,30,28
21849,19,21,35,21,35,19,31,15,19
21850,28,28,24,34,46,34,30,28,38
21851,29,41,41,53,35,25,39,31,37
21852,40,32,30,42,22,36,36,28,36
21853,32,22,32,30,26,28,24,30,24
21854,30,26,34,18,36,28,26,28,30
21855,32,22,26,40,40,20,24,16,28
21856,24,26,20,26,18,22,32,22,24
21857,32,30,28,32,30,42,34,32,42
21858,15,13,13,23,23,13,11,17,23
21859,38,28,34,28,34,40,58,38,36
21860,26,24,14,42,16,24,36,20,22
21861,18,22,46,30,34,30,22,24,24
21862,53,21,25,27,29,37,27,39,39
21863,33,19,37,33,27,19,15,15,19
21864,29,53,53,39,31,33,33,39,39
21865,30,28,34,24,30,26,26,24,26
21866,36,44,26,30,30,36,32,28,28
21867,19,41,41,37,41,23,31,17,33
21868,27,37,31,53,31,23,21,43,31
21869,24,30,24,64,38,48,30,22,24
21870,17,21,29,39,19,25,33,19,23
21871,27,33,41,43,35,31,45,41,27
21872,13,25,21,23,19,25,21,21,15
21873,15,13,13,17,27,21,25,29,13
21874,27,25,27,41,23,31,35,27,45
21875,51,31,21,19,41,25,29,15,29
21876,26,24,32,34,30,38,36,20,30
21877,19,25,29,23,23,13,21,15,15
21878,28,18,16,18,26,32,24,22,24
21879,37,41,27,33,37,45,35,35,29
21880,33,29,49,21,53,31,29,31,21
21881,24,36,28,40,32,40,28,34,22
21882,22,22,28,32,24,30,28,26,28
21883,29,23,27,31,43,31,35,33,23
21884,16,28,14,26,20,14,26,32,20
21885,27,27,39,31,21,35,23,33,23
21886,19,33,33,51,35,31,33,25,29
21887,23,29,13,17,13,35,31,33,23
21888,28,30,26,30,38,28,20,30,22
21889,24,28,14,28,22,26,26,24,22
21890,28,20,52,52,54,36,24,24,34
21891,22,28,42,34,34,30,26,20,16
21892,34,12,28,18,32,30,26,30,34
21893,28,24,46,30,24,32,22,24,24
21894,25,25,21,29,39,17,27,15,27
21895,22,24,32,18,24,24,44,28,22
21896,29,23,17,21,27,35,21,23,37
21897,37,27,25,69,37,37,45,35,37
21898,35,21,21,31,23,25,25,21,19
21899,24,24,42,36,38,34,30,34,26
21900,15,21,19,19,17,25,17,33,21
21901,31,27,21,21,23,25,31,37,17
21902,25,25,49,31,21,13,37,35,25
21903,24,24,70,30,34,20,20,30,14
21904,29,27,29,33,41,31,25,29,41
21905,29,25,23,33,13,25,37,19,27
21906,22,28,30,28,34,26,34,26,24
21907,26,26,32,30,28,38,26,30,36
21908,21,17,21,17,15,11,35,15,17
21909,37,29,27,41,27,27,21,35,33
21910,21,29,47,29,29,29,37,37,21
21911,23,19,23,17,39,31,23,31,25
21912,27,49,27,21,21,29,27,33,25
21913,25,25,23,25,27,43,23,27,33
21914,24,36,26,48,28,30,30,40,24
21915,27,31,35,25,39,31,39,25,25
21916,22,28,22,18,22,30,24,22,30
21917,28,38,20,18,26,26,52,42,48
21918,22,22,44,32,38,26,30,16,28
21919,26,24,30,22,28,28,28,36,22
21920,24,24,24,30,28,28,26,30,22
21921,42,50,48,44,30,22,48,20,24
21922,30,20,22,26,26,20,38,26,18
21923,24,18,28,22,40,28,36,24,28
21924,45,15,21,41,27,35,25,21,17
21925,18,28,46,38,32,20,16,22,24
21926,35,33,41,29,33,27,41,27,19
21927,34,42,48,36,38,42,40,40,34
21928,41,37,51,23,41,33,39,41,49
21929,42,30,32,28,32,22,32,26,22
21930,24,32,54,24,46,20,34,24,26
21931,32,16,32,28,32,34,22,30,22
21932,24,24,36,32,24,26,32,38,28
21933,34,32,36,28,22,28,28,34,34
21934,22,34,22,50,20,22,24,22,20
21935,27,35,17,27,27,29,25,21,31
21936,21,21,17,31,17,35,41,19,17
21937,39,41,33,41,37,29,35,27,31
21938,29,27,31,27,35,25,37,25,29
21939,28,36,46,30,38,26,42,22,36
21940,29,37,51,41,49,35,41,23,25
21941,18,32,26,40,32,30,30,24,16
21942,32,34,38,34,46,46,42,20,32
21943,27,31,25,17,21,21,27,25,35
21944,24,24,24,38,24,26,20,22,20
21945,34,44,68,42,20,40,36,32,28
21946,36,24,20,32,20,28,30,28,24
21947,33,37,43,27,41,29,43,29,29
21948,31,29,35,29,37,33,23,29,25
21949,34,24,20,20,42,34,36,28,22
21950,22,24,18,34,30,30,26,32,24
21951,36,38,54,38,36,40,30,30,44
21952,21,17,19,23,23,17,29,21,31
21953,23,31,33,29,31,37,27,41,31
21954,35,25,33,19,39,19,21,17,25
21955,12,12,14,40,14,22,30,12,20
21956,24,30,24,26,36,26,26,40,40
21957,28,30,44,26,32,36,24,38,40
21958,32,50,24,30,28,42,32,42,38
21959,23,21,17,37,33,33,29,15,23
21960,33,27,21,15,35,31,23,37,27
21961,26,48,26,34,38,36,32,28,36
21962,30,36,36,30,20,30,30,28,22
21963,21,25,33,31,35,27,29,31,25
21964,44,34,50,32,32,32,50,42,32
21965,37,51,27,25,29,33,41,31,25
21966,21,19,17,27,25,45,31,23,19
21967,30,40,52,40,32,30,42,30,34
21968,24,28,26,22,30,26,32,22,24
21969,24,24,42,26,34,24,22,36,40
21970,25,27,31,31,37,39,31,33,27
21971,38,24,36,44,46,40,30,36,40
21972,24,34,30,36,30,20,28,32,24
21973,38,28,22,32,42,28,24,40,34
21974,34,36,36,38,60,40,46,34,32
21975,38,36,28,62,30,40,26,24,22
21976,18,22,16,46,24,22,22,24,32
21977,28,30,22,48,30,22,30,22,32
21978,30,34,34,38,26,36,38,36,38
21979,18,22,34,22,24,30,18,22,24
21980,40,32,24,34,32,40,32,24,32
21981,18,34,20,12,28,28,28,20,22
21982,28,32,36,32,28,26,46,40,42
21983,22,28,24,22,34,26,22,30,20
21984,21,21,17,33,35,21,37,29,23
21985,51,29,63,23,39,29,37,29,39
21986,21,25,27,23,39,21,21,21,23
21987,15,7,21,11,17,19,19,13,15
21988,29,27,35,37,31,33,31,19,25
21989,19,37,23,29,43,37,25,25,29
21990,18,28,24,32,16,16,14,14,20
21991,30,28,32,54,40,34,44,34,26
21992,27,21,25,23,23,25,25,27,27
21993,44,32,50,26,32,36,38,36,30
21994,21,29,43,53,37,31,27,35,31
21995,25,27,39,29,27,23,29,33,29
21996,27,29,33,29,41,33,27,31,27
21997,26,28,30,50,36,30,32,32,34
21998,20,28,32,24,32,20,38,22,28
21999,27,29,43,25,23,23,33,37,31
22000,24,32,26,38,44,30,28,34,22
22001,32,36,28,36,50,36,36,30,34
22002,35,25,27,29,29,35,25,27,21
22003,33,31,45,35,19,17,37,39,29
22004,41,31,29,45,39,29,35,27,41
22005,18,24,24,26,16,18,12,30,26
22006,29,27,37,27,35,23,37,21,25
22007,41,37,37,27,49,25,49,39,35
22008,32,44,50,36,40,24,42,44,24
22009,43,29,33,29,23,29,31,25,45
22010,20,20,24,32,20,14,20,16,24
22011,47,41,39,31,33,39,35,43,29
22012,26,44,24,34,32,26,16,40,26
22013,19,29,31,37,35,21,21,21,31
22014,25,25,23,27,35,21,31,27,27
22015,41,31,37,31,47,37,25,29,35
22016,22,32,28,22,34,22,30,36,20
22017,18,22,26,28,24,18,28,22,36
22018,29,35,45,43,33,25,33,29,45
22019,31,31,43,27,33,27,29,29,27
22020,33,25,23,35,29,31,31,27,25
22021,16,16,22,38,14,42,10,14,16
22022,41,25,37,37,45,25,33,39,37
22023,26,30,28,34,48,36,42,28,32
22024,31,43,59,33,33,29,45,23,35
22025,24,36,24,24,24,48,24,26,22
22026,29,29,33,35,37,35,35,31,35
22027,33,41,41,23,31,25,31,49,33
22028,23,33,27,23,45,25,17,27,25
22029,15,35,53,43,23,43,29,23,35
22030,39,33,31,51,43,39,33,37,37
22031,32,28,38,52,36,44,30,26,40
22032,25,29,19,27,25,33,27,43,23
22033,28,20,30,38,24,20,34,20,24
22034,32,34,26,26,20,24,28,36,16
22035,34,28,46,34,32,44,32,30,40
22036,38,26,18,14,36,22,12,36,28
22037,37,49,37,35,35,31,29,39,31
22038,31,33,33,31,45,15,37,19,23
22039,28,44,66,36,38,24,26,36,38
22040,23,21,33,33,37,15,23,21,29
22041,40,22,36,30,22,26,26,26,18
22042,22,26,38,28,38,26,32,28,36
22043,38,18,40,24,24,18,18,34,36
22044,29,35,27,31,27,31,29,25,33
22045,38,24,34,30,32,30,32,30,28
22046,27,27,21,31,39,39,27,39,25
22047,32,18,34,30,34,30,18,18,40
22048,19,21,61,25,39,25,33,29,29
22049,36,46,40,56,46,32,34,30,38
22050,19,15,25,29,17,25,23,21,15
22051,26,38,18,36,34,22,22,32,28
22052,45,23,15,19,45,19,27,17,21
22053,29,29,35,27,45,45,31,27,33
22054,42,30,22,24,28,30,28,32,36
22055,29,23,35,31,45,25,29,31,37
22056,20,38,28,24,34,34,22,32,34
22057,32,38,24,36,28,38,36,42,50
22058,28,20,24,38,22,26,26,20,32
22059,27,27,61,27,35,23,33,27,27
22060,33,37,23,29,27,25,47,29,31
22061,43,33,39,33,35,37,33,31,33
22062,13,21,25,13,41,21,37,23,25
22063,17,33,35,25,25,31,33,27,21
22064,16,34,30,42,14,26,28,14,18
22065,24,32,28,36,32,34,20,22,20
22066,25,31,31,17,25,35,35,33,37
22067,20,28,54,20,24,42,28,28,24
22068,22,26,36,24,30,18,36,38,28
22069,12,22,38,30,20,42,14,24,14
22070,21,29,29,43,25,23,23,21,25
22071,38,24,34,32,42,44,34,34,32
22072,36,22,28,22,32,18,14,22,24
22073,13,15,21,23,23,17,17,11,23
22074,26,18,30,28,34,22,16,16,18
22075,35,29,19,31,31,35,19,43,23
22076,26,18,28,14,20,18,14,36,22
22077,39,25,27,21,19,27,27,23,19
22078,37,45,49,51,35,33,45,33,41
22079,28,28,36,26,32,32,34,34,44
22080,30,20,16,18,38,24,30,30,38
22081,26,28,26,30,24,24,26,30,22
22082,13,19,29,21,25,29,17,23,23
22083,32,24,36,20,16,28,30,24,26
22084,23,23,23,33,27,17,21,17,23
22085,28,18,34,22,36,26,26,20,22
22086,33,35,29,45,39,27,43,29,35
22087,24,24,28,34,16,32,38,20,22
22088,28,26,30,34,36,30,36,38,42
22089,31,25,39,37,29,31,25,23,35
22090,25,11,17,19,29,17,15,21,19
22091,30,34,28,30,58,32,40,28,30
22092,33,31,35,37,31,45,35,25,21
22093,29,27,23,29,23,31,25,19,31
22094,16,32,34,20,24,18,24,28,34
22095,23,23,21,17,25,29,17,19,23
22096,27,41,27,43,41,29,35,25,25
22097,35,27,39,29,41,25,23,25,25
22098,23,23,35,25,31,15,27,19,27
22099,34,20,34,24,32,38,34,18,32
22100,28,32,26,32,24,42,28,26,34
22101,36,28,20,46,16,24,36,20,22
22102,38,46,34,38,28,34,26,18,26
22103,27,33,41,31,49,37,51,33,45
22104,30,26,32,42,28,34,38,28,24
22105,24,30,42,50,30,36,40,32,40
22106,31,27,47,25,31,17,25,27,25
22107,17,23,17,17,35,23,15,35,23
22108,19,25,27,27,31,31,27,23,29
22109,47,33,33,43,31,17,41,23,29
22110,34,34,26,42,22,30,24,28,24
22111,38,22,28,22,22,40,30,30,32
22112,17,17,21,25,43,21,27,19,27
22113,27,27,25,27,23,27,31,27,37
22114,26,32,30,40,32,34,32,28,40
22115,38,26,34,48,32,30,34,34,46
22116,34,36,30,36,34,36,24,28,38
22117,35,25,23,25,43,29,23,23,27
22118,39,37,23,47,41,21,21,35,21
22119,28,20,30,26,30,36,22,38,48
22120,44,36,40,48,42,32,42,32,26
22121,20,36,54,42,22,30,24,34,20
22122,31,21,25,37,39,31,27,31,27
22123,38,22,24,26,26,34,22,24,20
22124,28,26,24,26,26,40,28,30,24
22125,28,38,34,46,40,32,34,28,26
22126,24,32,34,30,28,24,38,20,22
22127,30,22,56,44,28,26,30,22,20
22128,29,39,23,33,29,33,33,31,21
22129,26,32,26,34,30,28,24,36,24
22130,30,36,34,30,38,28,36,30,26
22131,35,45,29,29,31,37,49,53,25
22132,34,30,42,40,32,32,34,34,32
22133,37,21,33,23,27,27,41,27,33
22134,9,13,19,17,27,23,15,15,19
22135,24,34,32,26,34,36,40,26,28
22136,34,40,40,40,28,20,28,22,26
22137,25,35,27,23,19,29,29,35,35
22138,22,36,42,20,32,22,24,36,26
22139,21,21,43,25,37,21,25,21,25
22140,31,29,25,25,39,19,21,23,23
22141,35,19,33,37,31,21,41,25,21
22142,29,15,23,23,33,13,21,27,31
22143,31,33,41,31,29,27,39,25,29
22144,28,24,28,28,32,24,28,28,26
22145,24,24,20,42,14,16,34,16,24
22146,27,21,37,27,43,23,35,27,33
22147,21,23,35,29,21,27,31,23,31
22148,34,34,46,28,40,26,24,30,32
22149,25,27,31,23,37,29,37,19,39
22150,32,26,26,22,38,32,20,20,46
22151,23,21,31,19,41,23,29,21,23
22152,24,32,32,32,32,54,28,36,36
22153,56,26,28,34,22,16,20,30,16
22154,28,28,34,34,32,24,32,34,48
22155,11,19,13,25,13,15,19,21,15
22156,43,29,49,57,33,41,39,39,27
22157,26,20,14,24,76,26,32,28,34
22158,21,25,21,39,23,33,23,31,25
22159,33,25,31,37,21,25,27,21,31
22160,37,35,43,39,41,39,35,35,23
22161,33,21,25,29,31,21,31,27,29
22162,16,24,26,28,22,26,20,18,36
22163,24,20,40,30,26,14,18,14,18
22164,20,22,18,32,24,22,20,18,24
22165,31,29,25,27,33,23,39,29,27
22166,38,32,50,32,26,46,36,18,38
22167,29,25,39,37,45,41,27,31,51
22168,33,25,21,29,23,29,33,25,23
22169,20,20,28,24,20,20,28,22,18
22170,32,28,32,18,38,32,40,36,30
22171,28,40,28,32,42,40,30,34,40
22172,29,25,29,23,31,25,25,29,29
22173,24,20,18,30,42,12,24,26,22
22174,29,25,29,29,25,31,31,15,15
22175,29,21,21,37,29,33,29,21,25
22176,29,31,51,33,41,27,25,29,19
22177,14,18,24,30,18,18,22,34,16
22178,27,27,23,29,27,25,21,21,25
22179,26,26,32,28,32,32,28,30,20
22180,24,30,56,34,40,38,36,32,34
22181,37,27,29,39,39,27,41,45,29
22182,25,21,21,25,51,51,17,43,13
22183,14,32,28,18,24,30,24,24,38
22184,28,24,42,32,28,20,26,34,20
22185,33,23,37,37,43,35,25,29,25
22186,33,31,35,25,39,31,31,41,27
22187,34,28,32,32,30,36,26,34,28
22188,20,28,20,26,16,36,20,28,22
22189,29,23,19,29,23,27,27,23,27
22190,20,24,24,42,18,38,38,36,20
22191,25,31,49,39,39,33,35,33,35
22192,26,20,30,32,22,30,34,30,30
22193,37,37,47,33,25,33,33,31,27
22194,36,30,26,38,38,28,30,32,24
22195,25,21,23,35,33,17,23,21,21
22196,15,25,23,23,23,37,31,19,33
22197,28,32,42,34,28,24,30,26,30
22198,26,32,38,42,58,24,40,28,34
22199,33,33,37,29,53,31,45,33,29
22200,19,25,39,19,29,27,39,19,35
22201,35,31,35,29,43,45,45,41,27
22202,17,23,23,19,19,33,27,25,21
22203,26,30,48,24,26,28,36,22,30
22204,23,17,23,37,19,41,21,21,19
22205,23,17,23,37,47,15,31,21,23
22206,12,14,12,10,16,18,12,10,16
22207,25,33,53,35,21,27,33,35,21
22208,26,18,42,18,28,18,24,16,22
22209,36,30,34,18,36,20,28,42,30
22210,26,22,26,38,40,24,42,24,30
22211,26,34,36,26,26,28,14,24,20
22212,31,25,27,29,35,31,39,29,29
22213,23,27,35,45,37,29,25,23,25
22214,26,32,24,38,36,42,24,28,34
22215,22,36,34,44,42,30,28,32,58
22216,26,32,32,40,28,28,22,22,32
22217,38,26,50,44,30,34,28,22,26
22218,21,11,19,11,25,15,11,9,13
22219,23,27,33,33,47,27,15,23,19
22220,24,16,24,18,32,30,22,24,18
22221,22,24,20,38,16,32,24,20,24
22222,19,27,57,25,29,39,25,27,31
22223,35,19,25,19,29,23,21,21,15
22224,20,16,36,14,22,16,12,20,14
22225,34,18,32,26,50,20,26,44,16
22226,20,22,14,24,34,30,24,26,26
22227,20,22,18,44,34,14,44,28,14
22228,29,29,25,27,43,25,37,43,39
22229,36,24,26,28,24,30,34,22,24
22230,29,27,27,27,33,21,29,17,33
22231,34,16,42,48,18,14,34,46,22
22232,32,30,42,36,28,36,34,22,24
22233,41,33,43,41,43,31,27,31,25
22234,28,30,26,24,44,26,30,22,22
22235,29,25,23,21,29,21,17,17,27
22236,26,34,28,30,30,30,38,26,24
22237,24,32,28,28,20,16,26,18,24
22238,31,15,35,17,19,17,43,13,15
22239,23,27,25,41,23,39,25,29,25
22240,39,29,39,27,33,27,43,35,31
22241,23,27,31,33,31,29,35,39,31
22242,18,26,22,22,28,36,30,28,22
22243,26,20,46,28,34,26,24,16,12
22244,37,31,35,37,37,51,27,33,39
22245,32,26,20,32,24,20,18,42,24
22246,18,20,22,36,38,36,34,30,26
22247,35,29,37,33,41,37,53,33,31
22248,28,32,44,40,32,22,46,34,18
22249,22,20,26,26,22,22,24,22,32
22250,19,25,33,29,21,23,21,19,17
22251,27,35,47,35,33,25,33,23,23
22252,21,27,27,31,47,29,23,35,23
22253,22,36,44,46,52,28,40,20,26
22254,31,21,35,31,35,31,23,29,35
22255,27,35,19,29,21,35,31,39,19
22256,30,40,16,30,32,18,28,48,24
22257,15,9,19,17,11,27,17,23,21
22258,28,24,24,28,34,32,24,34,36
22259,30,40,30,36,34,32,38,24,30
22260,40,40,36,32,52,32,46,36,54
22261,19,31,21,17,25,41,25,23,33
22262,36,34,36,28,32,30,42,34,22
22263,31,25,19,15,25,23,25,19,17
22264,31,39,31,25,33,37,45,35,31
22265,25,41,33,29,23,23,13,21,21
22266,37,23,19,25,29,19,29,29,27
22267,35,19,29,29,27,31,31,21,17
22268,34,24,34,36,30,22,38,38,32
22269,39,25,17,41,27,35,23,21,37
22270,35,41,33,33,31,33,47,41,53
22271,21,21,15,33,25,29,23,21,15
22272,32,28,28,38,30,32,34,34,46
22273,29,35,41,25,21,29,23,25,29
22274,48,22,40,26,28,24,36,20,46
22275,29,35,35,65,37,31,31,33,25
22276,38,18,50,20,28,26,34,28,30
22277,27,33,21,41,35,33,25,21,23
22278,25,25,31,17,23,45,31,23,35
22279,40,40,22,40,48,26,26,26,30
22280,29,35,33,39,31,43,25,35,25
22281,27,41,21,27,23,29,33,27,29
22282,30,24,24,22,34,42,26,26,26
22283,35,39,43,43,35,49,33,41,27
22284,35,35,33,39,33,31,31,29,21
22285,19,23,17,35,29,23,11,17,29
22286,30,30,26,34,54,42,30,26,18
22287,26,22,44,54,28,22,28,34,40
22288,22,30,40,44,46,26,32,24,30
22289,21,25,25,41,35,23,41,25,31
22290,26,34,34,28,18,22,28,22,18
22291,35,27,35,21,35,35,31,25,35
22292,31,21,41,27,27,33,39,23,31
22293,39,31,27,61,27,25,35,25,35
22294,26,26,22,16,30,18,20,22,32
22295,33,25,29,25,41,37,35,35,33
22296,39,33,35,25,31,37,41,35,23
22297,32,30,46,46,30,32,38,28,32
22298,27,39,25,21,27,37,31,25,33
22299,30,36,46,30,32,32,26,22,32
22300,38,36,30,26,24,36,30,26,34
22301,35,31,33,19,45,33,33,27,27
22302,27,21,31,19,17,25,27,29,33
22303,19,35,29,23,21,17,23,17,27
22304,21,39,19,17,21,45,55,27,17
22305,24,32,42,36,38,22,26,16,38
22306,20,22,20,18,34,32,18,22,20
22307,32,26,32,18,26,32,20,28,24
22308,28,24,22,28,22,34,24,22,26
22309,26,50,28,30,28,28,30,28,24
22310,33,43,27,37,29,33,31,21,35
22311,22,32,18,42,22,18,28,36,32
22312,17,51,27,19,37,45,27,21,35
22313,42,36,34,34,30,20,32,36,34
22314,22,26,40,38,32,20,32,26,22
22315,42,36,36,30,32,24,34,36,40
22316,27,21,33,37,51,41,35,31,31
22317,37,37,47,29,27,23,31,41,35
22318,22,10,20,26,14,28,26,22,16
22319,35,35,25,35,31,35,37,47,41
22320,34,36,22,32,38,34,26,38,34
22321,30,34,34,32,44,42,28,34,24
22322,38,30,40,42,34,30,28,26,38
22323,32,36,28,26,28,28,32,30,46
22324,13,15,17,13,31,21,29,37,27
22325,38,30,38,30,34,30,38,24,40
22326,25,39,27,41,27,35,25,33,33
22327,22,34,22,48,16,16,30,24,28
22328,37,31,27,37,21,31,37,27,27
22329,34,30,26,38,28,34,22,28,24
22330,15,29,29,31,27,29,21,19,35
22331,31,19,17,29,29,27,23,19,21
22332,17,17,33,33,35,43,41,19,25
22333,30,30,30,36,50,28,28,44,32
22334,39,35,47,45,33,39,21,37,29
22335,30,32,22,30,36,42,26,18,34
22336,27,37,35,35,21,33,31,23,27
22337,26,24,30,40,44,30,26,34,30
22338,25,25,29,25,27,33,25,35,37
22339,30,36,26,32,58,46,32,30,32
22340,16,14,16,18,18,16,14,34,22
22341,23,21,33,17,45,35,23,23,23
22342,24,26,22,20,26,38,18,40,24
22343,25,27,45,41,37,31,33,29,43
22344,28,46,36,34,28,42,22,26,40
22345,33,29,19,21,21,19,27,23,19
22346,21,25,19,15,21,17,37,21,21
22347,20,28,40,28,32,20,46,22,18
22348,22,28,32,28,32,20,24,24,26
22349,23,27,35,37,23,17,25,33,25
22350,25,21,23,21,25,39,31,27,25
22351,17,19,25,19,29,35,19,25,17
22352,24,18,26,24,18,28,20,24,30
22353,23,21,25,27,35,19,25,25,41
22354,19,37,31,17,25,33,25,19,21
22355,22,28,18,34,22,26,36,20,26
22356,54,32,36,36,28,34,42,42,42
22357,30,24,42,24,20,36,26,28,20
22358,25,27,23,29,21,21,25,27,29
22359,31,33,37,39,37,29,41,31,31
22360,26,32,28,42,34,30,64,40,28
22361,16,24,20,36,18,34,20,22,50
22362,22,26,58,32,24,26,36,32,34
22363,22,22,28,46,24,24,26,24,34
22364,31,37,45,45,37,31,31,25,39
22365,17,15,19,25,13,11,9,11,23
22366,15,9,27,37,21,39,25,19,47
22367,32,28,32,46,40,40,38,26,30
22368,32,32,16,30,30,22,20,26,22
22369,39,25,39,43,37,25,41,33,45
22370,23,27,27,25,21,23,39,35,29
22371,21,25,17,33,37,27,23,25,33
22372,37,23,27,25,21,25,21,27,17
22373,13,27,15,27,31,17,25,17,23
22374,26,18,30,20,22,28,34,22,24
22375,24,24,24,22,32,22,26,10,22
22376,28,48,24,28,24,24,36,24,30
22377,27,47,43,33,37,51,33,33,29
22378,27,35,35,33,29,25,29,21,27
22379,47,37,21,43,29,31,39,21,39
22380,25,37,51,47,55,19,35,23,29
22381,30,18,20,28,36,26,16,16,18
22382,35,27,37,29,45,41,19,31,39
22383,29,31,23,27,27,39,33,29,51
22384,27,27,17,27,19,39,35,33,19
22385,25,19,17,31,15,23,17,17,17
22386,31,17,19,41,23,39,23,25,21
22387,36,36,38,24,30,30,18,26,26
22388,23,27,37,33,41,27,27,23,35
22389,29,37,33,45,29,21,29,23,21
22390,32,30,32,30,24,42,30,28,26
22391,27,25,27,37,33,33,25,27,35
22392,38,30,28,44,24,28,34,34,38
22393,28,40,30,30,36,30,28,36,44
22394,31,33,37,33,31,31,35,31,21
22395,25,29,51,27,31,37,35,33,23
22396,38,26,30,42,24,36,30,32,32
22397,18,16,16,18,16,28,18,26,40
22398,34,32,34,28,32,32,38,32,40
22399,26,32,36,38,20,30,24,38,30
22400,24,28,42,60,18,30,32,22,26
22401,28,22,32,26,32,32,32,32,28
22402,23,29,27,31,39,31,21,21,17
22403,20,28,36,24,26,28,50,34,26
22404,26,24,30,24,40,30,28,32,28
22405,36,32,26,28,32,18,18,36,22
22406,26,28,14,20,24,34,38,48,20
22407,17,29,17,17,21,17,27,25,21
22408,23,17,21,15,27,19,15,17,21
22409,22,22,26,32,26,36,28,26,38
22410,27,21,29,33,23,23,29,17,21
22411,48,30,30,54,16,22,40,48,34
22412,27,35,31,35,33,35,35,23,23
22413,19,15,21,13,25,41,23,15,9
22414,24,30,32,44,26,36,30,24,48
22415,26,22,32,52,36,24,32,18,26
22416,42,42,42,22,36,22,22,32,30
22417,33,25,43,31,25,21,37,35,31
22418,25,23,41,21,25,25,23,25,21
22419,21,21,35,27,23,35,33,25,25
22420,25,29,25,37,27,37,25,39,39
22421,35,27,37,25,21,63,25,25,31
22422,28,24,38,22,48,36,20,26,34
22423,24,32,28,42,30,44,26,40,24
22424,32,36,46,38,30,40,42,26,32
22425,24,42,36,34,38,26,32,36,42
22426,17,33,15,11,19,19,29,13,29
22427,27,29,49,29,37,41,33,25,29
22428,31,29,53,27,25,35,43,25,39
22429,26,20,22,26,22,22,16,12,16
22430,44,22,42,42,30,24,48,44,24
22431,25,25,31,37,35,33,39,31,21
22432,41,27,39,31,39,31,39,23,35
22433,47,29,19,21,27,23,29,21,17
22434,32,30,38,44,34,44,38,24,20
22435,32,20,20,22,12,18,26,18,16
22436,24,36,28,64,32,24,36,28,28
22437,32,28,28,40,44,20,36,26,28
22438,30,24,40,40,28,24,30,32,16
22439,32,36,16,24,42,32,28,20,32
22440,21,19,17,17,15,25,19,25,21
