Iteration,0,1,2,3,4,5,6,7,8,9,10
578,58,32,28,38,24,22,22,30,28,30,24
579,13,31,29,21,37,21,13,41,13,19,11
580,19,23,15,15,29,17,17,25,17,19,17
581,11,11,15,21,17,9,19,29,13,17,13
582,28,22,30,28,18,20,30,24,22,26,20
583,25,19,23,17,31,31,19,35,17,23,33
584,21,15,13,19,39,23,23,45,19,25,17
585,11,13,11,19,25,17,17,21,13,19,23
586,27,19,13,35,15,19,17,33,17,11,25
587,23,23,21,29,23,23,25,51,25,21,21
588,35,23,35,29,33,33,25,31,29,29,25
589,12,12,18,12,14,20,12,12,20,14,12
590,13,13,9,9,17,15,15,23,13,25,13
591,32,16,28,34,22,28,30,24,26,22,24
592,22,20,18,16,20,18,28,22,14,16,36
593,34,22,36,22,18,26,40,34,24,26,24
594,31,15,17,19,29,17,17,15,19,15,21
595,22,20,14,18,22,18,18,30,16,18,18
596,29,27,21,21,15,21,25,17,29,23,23
597,32,22,20,22,20,24,26,56,30,24,30
598,17,17,21,23,31,33,21,35,19,17,15
599,31,23,31,17,21,17,15,33,17,25,15
600,23,17,23,25,25,19,17,31,15,23,23
601,27,25,23,17,41,25,29,13,25,21,19
602,24,14,28,22,28,16,26,30,24,24,30
603,25,13,11,27,25,17,21,41,17,17,17
604,27,21,27,19,17,23,19,25,23,27,23
605,21,33,15,25,13,29,29,27,17,19,15
606,24,18,12,18,24,18,14,26,40,28,26
607,18,18,18,16,22,20,22,28,22,22,20
608,24,24,22,30,24,26,18,32,32,26,30
609,26,18,18,18,50,20,20,36,22,18,24
610,22,28,30,30,18,24,42,22,22,22,34
611,24,18,18,36,30,24,28,42,22,18,22
612,27,21,31,21,31,15,31,31,21,11,19
613,28,28,26,22,48,30,22,18,24,30,30
614,33,31,29,37,25,21,29,27,37,29,25
615,21,25,23,17,39,21,25,41,33,21,21
616,27,13,19,11,15,15,13,23,13,11,17
617,36,40,38,26,40,26,20,22,36,42,30
618,29,25,23,33,47,31,21,35,19,15,21
619,20,32,16,10,10,20,20,42,18,12,16
620,26,28,26,20,24,22,26,26,22,24,26
621,25,25,27,17,33,23,19,37,27,25,27
622,34,20,18,20,30,18,16,22,24,18,16
623,41,19,25,23,33,23,17,15,23,27,21
624,16,22,16,12,18,26,18,40,16,14,28
625,35,23,15,33,27,23,11,21,17,17,27
626,28,24,30,24,36,26,32,44,28,26,28
627,49,23,19,25,25,21,19,27,29,13,29
628,28,34,18,18,34,26,28,24,20,24,26
629,48,28,32,22,22,28,28,28,30,28,28
630,38,28,28,24,34,32,30,32,34,30,32
631,29,13,19,21,15,15,13,17,17,11,9
632,32,34,22,22,38,20,24,16,16,18,14
633,29,25,25,27,47,29,29,33,31,25,27
634,27,25,19,27,27,21,17,41,19,27,17
635,44,20,24,20,34,22,20,32,42,14,22
636,32,40,28,24,30,28,30,36,26,22,26
637,28,26,22,24,70,28,24,18,20,30,30
638,37,17,19,15,31,19,15,29,13,19,27
639,27,29,25,31,25,27,39,39,29,19,25
640,49,21,23,31,25,23,21,39,29,29,17
641,34,26,20,14,38,22,46,26,22,24,28
642,28,30,34,34,32,16,22,16,22,20,26
643,29,21,15,17,15,13,15,25,23,19,31
644,43,13,25,23,41,23,19,21,21,19,19
645,48,40,28,28,42,18,32,40,36,30,26
646,29,19,13,25,21,19,21,15,19,19,29
647,24,16,18,30,20,16,16,18,16,18,16
648,34,20,34,38,14,24,22,20,22,16,24
649,22,28,26,24,26,28,30,20,26,26,24
650,25,17,19,17,33,27,29,31,19,21,21
651,20,30,34,30,18,44,28,32,42,26,24
652,25,19,23,33,21,15,19,31,23,19,25
653,24,28,22,32,32,32,24,30,32,30,30
654,32,24,22,24,20,18,24,30,20,24,26
655,16,18,16,22,54,24,24,50,16,22,26
656,17,23,23,23,19,21,33,25,19,15,25
657,15,19,15,15,13,15,15,19,19,31,13
658,42,26,20,40,28,20,22,40,28,22,22
659,32,20,20,20,16,20,18,26,10,26,18
660,16,34,18,30,16,20,20,24,20,28,22
661,29,29,19,33,23,23,25,21,29,25,19
662,33,23,17,43,31,37,29,29,21,21,15
663,20,12,16,14,18,12,16,16,18,16,20
664,10,20,14,12,42,16,12,8,12,8,18
665,16,22,20,22,20,28,34,24,20,20,16
666,31,19,17,23,17,23,33,27,19,35,23
667,41,29,17,21,25,17,23,19,19,21,29
668,64,22,20,26,32,20,22,22,28,18,34
669,20,16,26,14,26,18,16,30,20,16,20
670,34,20,18,24,28,22,22,14,20,16,20
671,24,16,16,16,34,12,18,32,16,12,22
672,27,39,31,21,19,21,23,33,19,23,19
673,31,15,13,21,35,25,31,25,15,27,19
674,29,25,27,23,25,27,23,37,21,19,35
675,39,21,11,21,13,15,13,45,33,15,53
676,17,25,15,15,33,17,29,37,27,15,17
677,20,26,22,20,22,18,22,26,16,26,22
678,38,20,22,20,36,28,20,22,26,20,22
679,37,13,9,7,11,11,9,13,9,9,15
680,31,23,21,19,47,21,17,21,23,19,19
681,22,22,26,22,30,26,18,22,28,24,24
682,23,15,29,13,25,23,17,13,19,21,27
683,62,22,30,24,12,18,12,26,36,22,26
684,24,16,16,14,16,14,20,10,18,14,16
685,19,25,27,29,11,27,23,29,23,25,33
686,34,22,26,24,36,26,24,38,22,22,44
687,33,47,19,17,15,19,19,21,17,21,21
688,20,24,30,20,28,26,28,32,28,22,32
689,57,21,31,29,69,33,25,33,25,29,29
690,35,29,19,27,29,27,41,37,29,17,23
691,19,23,17,19,37,27,23,17,23,15,25
692,25,31,31,31,33,35,27,39,35,25,23
693,42,28,30,26,42,20,20,34,28,26,28
694,24,14,12,22,12,12,14,22,12,40,18
695,37,15,25,25,41,23,25,25,39,19,27
696,17,13,21,19,21,13,15,39,21,15,11
697,34,24,22,18,26,22,20,30,24,18,20
698,39,23,27,21,33,25,33,31,27,37,27
699,39,27,29,25,67,37,29,21,27,21,29
700,50,10,22,18,34,18,8,20,10,10,18
701,21,23,21,31,39,49,27,31,31,21,19
702,47,23,25,19,25,31,29,29,27,23,31
703,38,26,22,38,32,30,30,28,22,26,30
704,17,23,19,21,23,27,15,23,21,21,19
705,38,20,22,28,32,16,26,18,18,16,26
706,22,28,28,22,26,24,30,24,18,18,18
707,32,26,22,44,30,28,40,20,26,40,18
708,22,20,22,18,26,28,36,30,24,22,38
709,51,17,19,27,21,19,23,37,19,29,21
710,23,19,15,21,23,27,21,19,17,23,51
711,33,17,19,11,13,15,17,17,9,19,13
712,30,20,22,20,26,20,22,32,24,22,26
713,12,10,14,16,34,16,14,34,16,14,14
714,18,10,18,16,14,20,14,38,16,20,22
715,36,34,26,44,28,28,20,38,38,36,32
716,25,19,15,15,17,19,13,25,15,11,27
717,34,22,16,30,28,22,26,34,26,28,30
718,39,23,23,21,17,25,19,27,21,23,23
719,30,16,18,18,12,18,12,12,12,22,16
720,24,12,20,28,28,20,20,22,20,20,14
721,20,36,26,18,20,24,26,18,22,24,26
722,27,13,15,19,23,13,17,17,21,21,15
723,39,17,19,23,27,29,19,21,21,23,25
724,21,27,31,25,43,31,27,23,29,25,31
725,33,19,29,21,21,23,27,29,23,33,25
726,24,18,30,26,26,22,30,32,32,28,34
727,33,17,15,21,15,17,19,19,13,19,19
728,46,16,16,18,22,28,14,28,20,26,18
729,17,27,17,23,43,33,19,17,13,33,21
730,34,36,22,22,26,22,24,30,22,20,20
731,16,20,18,24,32,22,18,34,18,26,18
732,28,22,22,20,26,16,28,32,16,22,16
733,38,26,36,20,30,20,28,28,18,20,28
734,16,22,18,18,28,22,20,46,20,20,20
735,27,21,13,33,19,17,17,41,21,21,29
736,25,35,37,27,15,35,15,39,13,19,13
737,34,20,18,24,16,22,30,32,30,26,20
738,21,19,19,25,21,19,19,15,19,31,23
739,29,15,37,27,19,15,23,59,17,27,23
740,29,17,15,13,13,13,23,29,27,17,15
741,48,28,22,30,44,30,44,28,26,42,40
742,25,23,31,33,35,23,21,27,31,23,27
743,15,11,9,11,13,9,9,23,21,9,11
744,31,35,23,25,39,31,21,27,25,15,17
745,22,8,8,8,12,10,8,16,8,8,8
746,17,17,15,23,27,27,15,33,13,19,15
747,35,29,23,15,11,13,13,23,13,23,15
748,55,25,21,21,13,17,15,29,33,17,21
749,30,32,20,26,16,20,28,20,24,20,20
750,40,28,26,22,16,26,24,28,32,24,26
751,26,22,12,18,12,20,14,14,18,14,16
752,28,24,20,30,20,24,14,24,18,28,30
753,12,12,10,16,12,18,14,16,12,14,12
754,11,9,13,9,11,23,13,29,17,13,9
755,19,15,17,25,13,15,13,13,15,15,25
756,28,18,28,10,18,16,16,22,14,12,14
757,19,13,31,9,11,13,13,11,11,9,13
758,26,20,22,18,16,18,18,16,24,20,22
759,21,15,17,41,17,15,27,31,21,17,19
760,30,18,24,16,26,20,18,16,16,14,22
761,25,13,11,11,25,13,11,11,11,11,13
762,22,12,16,20,24,22,24,22,18,12,18
763,23,27,21,25,25,19,23,35,29,25,23
764,45,47,27,27,25,31,15,31,23,23,25
765,15,19,17,19,57,19,21,37,19,19,13
766,43,25,31,27,25,25,25,35,25,21,21
767,22,20,26,20,24,22,26,46,22,20,32
768,32,18,20,16,26,42,26,36,26,30,22
769,33,17,11,13,11,9,7,19,13,21,9
770,16,14,18,18,30,16,20,32,14,16,18
771,50,26,24,20,32,26,22,48,30,26,42
772,33,53,25,29,35,29,21,21,33,29,21
773,20,50,28,32,18,18,18,30,24,18,24
774,44,20,22,20,18,20,16,28,18,30,18
775,27,19,17,23,13,25,19,37,25,19,25
776,26,30,20,20,34,26,22,32,28,38,22
777,33,23,19,15,27,21,17,17,25,29,21
778,31,33,27,21,49,27,27,45,17,25,27
779,17,25,19,19,15,19,17,33,29,21,21
780,20,26,14,14,24,18,14,22,12,12,20
781,20,12,18,34,20,14,24,36,28,22,14
782,17,11,15,21,25,17,9,23,21,11,25
783,28,22,28,26,28,30,28,24,26,28,20
784,38,18,16,18,36,14,20,20,16,18,22
785,32,20,24,24,32,20,16,28,30,24,20
786,19,21,25,17,17,19,19,21,17,19,19
787,30,20,18,20,16,14,18,34,20,30,28
788,25,23,21,23,21,39,31,21,29,23,23
789,42,26,26,30,22,22,22,44,24,40,30
790,18,18,16,24,34,18,32,22,32,24,30
791,26,16,28,16,18,18,24,24,18,18,18
792,25,29,15,23,23,35,27,23,29,27,23
793,44,28,16,24,24,22,24,20,20,24,28
794,15,9,11,11,45,11,9,23,9,11,9
795,35,21,25,39,29,25,27,33,27,25,19
796,53,19,23,35,25,27,23,41,21,29,25
797,28,14,12,14,14,12,14,58,14,14,12
798,43,21,23,25,19,23,21,37,21,27,23
799,34,24,28,34,20,26,32,50,28,32,34
800,35,37,27,29,19,19,23,21,29,25,25
801,34,14,34,20,14,20,36,20,26,20,22
802,26,24,28,18,22,26,24,26,26,30,24
803,45,25,35,21,33,25,17,45,17,27,25
804,22,16,30,22,30,14,30,16,18,22,22
805,42,16,18,16,20,16,16,18,18,20,14
806,31,13,17,13,17,15,15,11,13,13,11
807,34,16,18,12,16,18,26,10,14,14,18
808,23,27,39,23,37,29,23,31,35,27,27
809,34,22,20,30,22,22,28,22,26,22,24
810,42,28,22,28,34,26,20,30,34,28,24
811,16,26,28,20,22,18,20,22,22,26,16
812,28,12,14,14,20,24,10,28,12,10,20
813,22,26,22,22,18,22,22,20,30,22,20
814,24,30,20,28,30,34,20,46,20,22,20
815,24,16,24,24,24,20,24,26,28,14,16
816,31,29,23,29,31,25,35,25,23,23,35
817,27,23,25,29,23,31,39,31,29,27,29
818,33,23,17,27,17,33,17,43,19,23,21
819,19,19,21,15,27,23,13,23,21,23,23
820,24,18,18,16,18,22,14,20,24,18,20
821,36,26,24,20,30,26,16,16,20,38,28
822,8,16,10,10,10,8,12,14,22,12,10
823,23,17,29,27,33,29,23,21,25,27,11
824,15,27,21,17,43,25,21,61,13,21,25
825,27,29,27,27,25,19,21,29,27,27,21
826,20,16,16,18,28,26,20,14,32,16,30
827,22,26,38,18,14,12,20,22,14,14,18
828,28,12,14,12,18,12,12,12,14,10,10
829,58,26,24,28,24,18,24,52,26,18,20
830,23,11,15,15,13,11,11,21,11,9,13
831,32,18,20,16,24,16,12,24,14,14,12
832,45,39,25,31,37,29,21,33,25,35,33
833,19,15,17,15,37,21,23,33,23,21,19
834,20,14,18,16,22,18,18,24,16,24,14
835,25,29,17,19,21,27,21,27,21,13,25
836,21,19,23,15,13,25,19,17,17,19,19
837,27,19,33,21,25,21,19,17,11,21,29
838,38,14,14,28,14,16,14,18,22,22,20
839,41,29,31,37,23,37,25,39,25,31,21
840,19,39,17,13,27,29,17,19,15,19,19
841,20,14,22,14,72,16,34,20,24,22,26
842,18,14,20,20,24,22,16,18,22,20,22
843,39,27,31,33,43,21,25,37,27,25,25
844,21,25,19,21,29,17,29,21,25,21,15
845,20,14,20,18,22,14,24,20,16,24,14
846,32,24,22,16,16,20,20,28,32,20,26
847,24,32,16,28,20,22,36,40,26,18,28
848,17,23,27,17,31,23,19,35,19,19,17
849,14,20,18,20,24,20,16,36,18,22,20
850,36,22,14,16,22,18,18,28,24,20,22
851,19,19,13,17,19,15,11,25,13,21,15
852,43,25,27,27,35,21,19,37,33,19,23
853,25,27,23,21,33,23,23,19,29,23,25
854,20,20,20,20,26,16,26,44,22,26,18
855,25,13,13,13,37,15,19,13,17,17,17
856,30,16,22,18,20,22,18,20,18,22,20
857,43,15,19,29,27,13,25,29,23,23,23
858,24,20,32,28,26,36,28,28,32,20,30
859,37,43,23,27,33,29,19,19,21,25,29
860,23,25,21,23,39,27,25,21,23,25,21
861,39,19,17,25,33,31,29,31,19,23,15
862,11,13,17,13,19,15,11,41,15,35,15
863,31,19,25,19,31,27,21,25,31,27,23
864,40,22,32,28,32,20,30,32,28,24,16
865,27,13,19,17,15,17,15,41,15,19,13
866,53,23,25,27,17,19,31,33,21,19,25
867,11,29,21,19,17,21,23,31,21,21,17
868,31,29,23,27,21,13,19,25,19,29,19
869,38,30,20,36,16,24,28,34,32,30,26
870,23,27,37,25,27,25,31,47,33,23,27
871,32,22,22,16,26,40,22,22,24,26,20
872,32,20,26,26,26,26,28,36,30,30,22
873,29,15,21,15,19,17,19,17,21,21,17
874,14,22,24,32,20,32,24,26,26,24,24
875,12,18,28,24,16,16,20,34,14,32,26
876,29,19,17,15,15,29,17,21,21,17,13
877,20,16,18,18,22,16,20,22,16,20,22
878,30,36,26,24,46,28,20,24,24,36,26
879,25,23,21,17,41,21,21,39,21,19,19
880,24,26,16,20,18,22,24,20,26,30,22
881,19,21,17,17,59,17,19,29,17,15,21
882,38,28,24,18,36,18,28,30,26,28,22
883,39,19,23,17,19,17,19,25,17,21,23
884,39,25,27,19,49,19,27,41,31,31,35
885,16,20,14,34,32,16,16,26,28,20,20
886,18,24,20,16,26,10,28,30,20,44,24
887,15,15,21,23,17,15,31,33,17,19,23
888,32,20,24,20,22,20,24,28,24,36,28
889,57,27,25,21,29,17,27,19,43,29,29
890,12,16,18,12,12,12,10,14,16,18,14
891,16,14,12,12,16,12,18,12,12,8,8
892,23,21,19,25,23,23,23,25,15,25,41
893,31,23,27,25,33,23,25,29,21,25,25
894,31,31,33,21,17,25,19,35,17,37,19
895,25,21,23,19,15,17,13,23,17,21,21
896,13,15,15,19,21,19,31,23,15,39,15
897,26,18,22,32,40,14,24,32,16,16,22
898,25,11,15,15,9,15,13,29,17,17,17
899,41,25,35,31,35,17,29,25,19,19,25
900,16,20,20,14,30,18,14,24,28,22,22
901,32,20,18,20,18,16,12,20,18,18,14
902,41,21,29,15,25,13,17,27,19,15,23
903,21,21,15,21,23,15,19,25,17,13,31
904,30,30,28,28,26,32,24,54,30,22,32
905,34,34,24,20,28,26,20,22,18,18,20
906,40,20,22,28,24,20,24,26,22,26,24
907,21,25,17,23,23,21,33,37,23,21,21
908,41,21,21,21,27,27,19,39,43,25,23
909,16,16,20,22,18,14,18,18,42,18,20
910,23,25,27,21,21,17,19,21,21,23,17
911,17,15,29,27,33,19,17,53,25,23,17
912,22,28,18,20,20,24,20,48,26,26,22
913,28,20,26,26,14,28,14,24,24,24,20
914,17,15,21,19,19,15,19,21,15,17,13
915,24,26,16,26,16,18,20,38,22,24,24
916,22,20,28,18,34,16,14,32,18,20,18
917,24,28,22,22,40,18,28,38,24,20,30
918,27,33,27,31,49,37,23,29,39,23,23
919,52,28,42,30,26,30,30,36,24,28,28
920,36,20,26,26,16,26,22,38,22,14,28
921,44,26,22,24,24,30,24,14,20,28,20
922,43,21,37,25,15,27,27,29,21,23,27
923,37,17,19,13,35,23,21,21,21,27,29
924,14,24,16,24,26,14,16,20,32,22,12
925,31,31,15,27,19,17,23,27,21,21,25
926,17,13,17,17,15,15,13,27,15,11,15
927,14,18,32,30,26,16,36,22,26,36,22
928,37,17,23,17,17,23,31,37,25,35,23
929,31,21,23,17,21,23,17,27,21,19,29
930,28,40,22,24,46,34,16,34,28,22,54
931,26,32,22,44,22,24,24,32,22,26,40
932,34,14,24,18,18,24,26,36,32,22,20
933,23,35,33,35,23,25,23,29,23,23,25
934,18,30,18,16,38,20,16,16,14,20,14
935,26,26,28,26,26,18,18,30,22,28,24
936,27,25,25,31,31,29,27,33,23,29,25
937,31,39,21,21,19,19,27,25,19,23,31
938,30,16,26,24,26,18,16,16,28,20,20
939,24,14,22,16,12,14,12,10,16,14,16
940,15,21,17,17,29,21,39,19,17,19,23
941,33,25,15,13,15,21,25,15,21,11,17
942,26,22,36,30,26,22,26,26,44,30,34
943,56,22,24,20,40,28,26,16,18,24,28
944,24,28,22,22,30,24,20,20,16,18,16
945,27,25,23,29,35,21,17,25,21,27,21
946,18,22,24,16,28,30,28,34,30,22,20
947,26,26,18,18,22,28,22,28,30,26,24
948,12,14,22,10,16,8,10,10,8,16,24
949,32,34,26,16,24,24,22,16,20,22,26
950,26,22,30,28,30,30,30,24,30,22,34
951,27,21,17,27,39,29,19,31,19,43,21
952,24,18,18,18,26,20,12,18,20,22,20
953,27,21,23,17,23,23,13,19,21,13,19
954,14,10,12,12,18,26,12,12,14,14,16
955,29,17,13,11,41,15,13,33,15,15,13
956,30,24,32,30,34,16,26,32,20,22,30
957,28,24,24,34,26,20,18,34,16,24,24
958,33,25,23,21,27,23,23,35,23,25,27
959,59,21,21,25,21,25,43,29,23,35,31
960,24,28,26,16,20,18,18,42,40,28,34
961,37,33,31,31,27,31,27,27,31,35,21
962,33,29,19,33,27,35,23,31,29,39,31
963,33,27,23,23,43,25,25,23,21,23,19
964,24,24,24,24,30,18,22,32,20,24,18
965,24,22,32,28,36,18,22,38,30,30,26
966,31,13,17,21,13,17,15,41,27,15,17
967,37,17,29,23,21,19,17,29,19,23,21
968,17,23,17,15,19,23,15,31,21,27,19
969,33,27,29,25,37,29,23,53,23,25,21
970,27,15,13,17,19,13,17,29,11,19,25
971,37,19,25,15,45,23,25,31,19,19,25
972,30,40,28,18,38,28,30,40,18,18,16
973,30,28,12,28,42,28,26,28,24,18,32
974,20,20,18,26,38,24,24,42,18,30,26
975,34,16,16,16,52,20,34,46,20,26,16
976,40,20,22,20,20,20,28,22,18,20,18
977,47,21,17,23,29,17,21,29,21,23,21
978,32,34,26,36,22,32,22,30,28,46,34
979,23,27,19,17,35,21,25,47,33,23,39
980,21,15,19,25,45,15,17,25,17,19,23
981,23,27,45,19,31,17,25,23,35,37,31
982,24,18,20,12,36,30,20,32,14,20,24
983,28,34,26,30,32,38,26,24,32,22,38
984,18,18,16,20,24,24,20,18,26,18,22
985,24,18,20,26,20,30,28,24,24,20,22
986,19,23,25,17,33,21,23,37,17,33,19
987,50,26,26,30,42,30,32,44,30,30,28
988,26,22,20,20,30,14,26,24,12,32,28
989,36,26,26,22,32,26,30,38,24,18,24
990,15,15,17,21,23,19,17,33,15,25,19
991,33,31,25,27,23,29,25,47,37,37,17
992,19,17,25,23,17,25,17,35,19,25,27
993,31,17,17,19,41,17,51,29,17,19,17
994,17,15,31,21,23,23,23,25,33,21,25
995,38,20,28,20,34,30,32,20,24,28,26
996,57,27,31,17,31,21,27,25,29,25,19
997,13,11,11,13,17,9,13,15,11,11,11
998,25,29,25,21,17,17,21,25,23,15,17
999,37,13,33,25,33,19,21,39,21,15,27
1000,35,27,23,29,41,25,27,25,33,29,35
1001,28,16,20,20,32,20,30,28,18,20,26
1002,15,25,31,21,33,19,23,25,21,27,33
1003,13,11,11,15,15,13,15,23,11,13,11
1004,42,20,20,18,14,14,22,16,18,12,16
1005,24,12,14,14,14,14,12,40,16,12,14
1006,22,28,32,30,26,24,30,24,36,24,26
1007,22,24,26,20,30,16,22,36,16,24,20
1008,27,21,25,25,39,29,29,39,21,27,29
1009,20,36,18,16,12,12,16,24,14,26,12
1010,35,19,15,19,17,17,21,17,19,19,17
1011,15,23,29,19,13,21,23,23,25,29,23
1012,22,26,30,26,30,30,22,28,22,30,28
1013,31,23,17,23,27,25,31,33,21,25,31
1014,21,27,23,21,23,31,25,15,29,19,21
1015,41,23,29,31,29,29,25,45,23,23,27
1016,17,19,21,25,55,19,21,37,23,25,19
1017,31,11,11,17,25,19,11,23,15,15,17
1018,26,38,24,26,34,38,22,18,18,18,20
1019,39,27,23,33,23,21,25,25,17,25,21
1020,17,19,19,19,39,19,23,19,13,13,19
1021,45,25,27,25,37,31,39,53,33,31,27
1022,19,21,29,23,33,27,25,19,21,19,33
1023,30,16,14,12,18,24,14,14,12,14,22
1024,43,19,19,25,33,21,31,31,15,21,15
1025,29,29,19,25,25,17,25,33,19,23,23
1026,18,12,14,18,14,16,12,14,16,14,16
1027,27,15,19,19,23,25,17,17,19,19,17
1028,76,20,24,18,32,26,28,24,24,30,24
1029,29,13,21,15,27,13,21,23,13,11,25
1030,25,11,9,11,19,15,11,17,13,15,11
1031,22,30,24,18,28,16,20,14,24,30,16
1032,37,33,23,23,65,35,39,35,31,25,31
1033,22,22,24,18,38,16,34,26,52,16,26
1034,39,17,19,21,19,17,21,23,19,27,17
1035,22,20,20,28,36,22,20,18,24,26,28
1036,18,22,20,22,50,36,26,38,22,30,18
1037,36,28,26,24,22,22,22,58,20,22,24
1038,17,21,31,17,19,17,13,35,21,29,19
1039,30,20,22,22,46,30,40,14,22,14,12
1040,35,29,29,29,37,41,31,41,27,19,29
1041,15,17,15,13,17,11,21,33,15,17,13
1042,22,24,26,38,50,20,26,28,18,18,26
1043,29,23,27,31,35,27,31,35,23,27,23
1044,33,25,35,31,27,27,27,31,31,27,29
1045,36,28,24,30,38,24,14,32,20,24,20
1046,28,20,14,22,24,18,24,26,22,24,14
1047,22,26,18,14,20,20,22,32,26,26,20
1048,57,19,27,19,31,27,31,37,23,21,25
1049,19,25,25,29,21,23,27,47,31,21,17
1050,36,24,16,22,16,20,18,36,28,18,24
1051,30,24,16,16,28,24,16,28,18,22,22
1052,34,26,42,40,40,30,24,22,28,32,26
1053,14,22,22,16,18,10,20,20,40,18,12
1054,36,20,24,28,42,34,16,16,14,20,18
1055,18,14,22,22,22,36,26,22,28,28,18
1056,22,22,20,26,34,26,26,34,24,20,24
1057,41,19,29,27,25,27,25,17,27,31,17
1058,35,27,43,27,29,17,19,29,31,25,41
1059,25,17,15,19,23,33,39,31,27,29,17
1060,28,22,26,28,26,22,28,18,36,20,28
1061,48,24,26,40,42,26,42,42,28,30,32
1062,16,18,24,20,38,20,34,24,16,26,32
1063,24,18,22,16,22,22,22,16,18,14,30
1064,35,17,27,25,27,21,19,27,17,21,19
1065,27,33,35,21,11,23,35,35,29,27,31
1066,27,21,19,31,19,17,19,31,23,25,19
1067,27,23,23,23,21,23,21,17,21,17,21
1068,25,23,25,23,49,33,17,37,25,19,21
1069,10,8,8,10,8,14,8,8,8,10,14
1070,33,13,29,9,15,11,9,19,13,15,11
1071,12,24,20,18,16,16,16,30,16,18,20
1072,18,20,14,20,32,32,18,14,28,32,14
1073,11,13,31,15,25,19,29,23,29,19,19
1074,27,39,19,27,33,17,21,13,23,25,23
1075,30,20,30,16,58,20,16,24,16,18,16
1076,33,21,21,21,17,17,25,33,21,17,23
1077,21,15,13,17,27,23,35,31,15,47,23
1078,22,16,22,18,50,18,24,26,20,18,20
1079,24,12,12,10,30,10,10,12,10,12,12
1080,34,26,16,34,26,12,20,22,22,16,18
1081,26,16,18,18,30,22,20,42,22,20,24
1082,37,25,27,31,39,25,17,19,35,27,35
1083,22,22,22,22,48,16,20,28,20,16,18
1084,12,10,10,14,14,12,10,12,14,8,8
1085,64,22,24,16,32,16,16,32,14,18,26
1086,33,23,17,19,19,19,25,29,19,29,21
1087,13,23,23,19,23,15,21,17,19,13,15
1088,32,22,14,18,28,20,16,30,12,18,26
1089,24,12,20,24,18,24,20,16,36,14,18
1090,21,21,25,19,13,19,19,33,19,27,29
1091,41,21,43,25,43,29,23,29,23,17,21
1092,20,24,14,30,26,18,36,20,32,20,28
1093,17,27,15,11,15,11,19,17,19,13,15
1094,14,24,14,12,10,22,16,18,24,16,20
1095,30,24,26,34,32,34,18,28,26,32,22
1096,42,18,28,20,14,18,22,30,22,20,20
1097,23,17,19,29,37,29,23,17,19,25,19
1098,54,28,28,34,38,14,46,22,28,24,34
1099,24,20,20,18,30,24,20,22,28,22,18
1100,12,14,10,16,10,24,22,18,22,24,26
1101,22,26,38,24,32,22,18,30,22,18,20
1102,28,24,28,24,26,26,18,50,28,14,20
1103,42,26,26,18,30,18,18,38,24,20,30
1104,25,17,29,17,33,25,15,21,17,13,13
1105,37,17,17,23,17,25,17,33,19,23,29
1106,22,12,12,20,12,14,16,16,14,12,12
1107,40,26,28,26,28,28,30,50,20,20,24
1108,27,15,31,27,27,29,19,33,31,29,23
1109,48,28,30,28,16,16,20,36,22,16,22
1110,16,28,18,24,46,20,20,38,22,20,18
1111,26,12,14,16,12,18,14,22,14,18,18
1112,14,16,18,24,20,26,22,16,18,12,24
1113,21,11,15,13,15,13,11,19,15,13,31
1114,14,16,20,24,24,18,16,14,10,24,18
1115,36,16,16,26,38,18,16,32,22,26,30
1116,28,24,28,30,28,42,18,32,26,26,20
1117,22,26,30,28,28,30,26,54,18,26,22
1118,38,20,30,26,18,18,24,30,30,22,24
1119,43,25,21,21,19,17,21,27,21,17,23
1120,20,18,12,12,16,18,24,66,10,26,26
1121,37,23,33,15,19,17,19,37,25,21,17
1122,37,25,31,31,35,25,21,29,19,17,25
1123,24,18,20,16,14,20,12,22,14,18,22
1124,22,8,12,12,10,10,14,24,12,12,12
1125,37,13,17,15,19,15,13,11,19,21,31
1126,30,20,24,30,28,30,24,32,28,28,24
1127,20,16,30,24,14,24,14,24,18,18,18
1128,31,25,31,23,33,19,23,27,17,21,19
1129,23,21,21,25,29,33,21,21,23,21,25
1130,27,27,17,23,43,37,45,21,31,33,23
1131,24,20,28,16,14,16,14,24,18,16,18
1132,30,32,20,22,16,20,18,30,20,20,26
1133,20,20,20,20,32,18,18,24,16,26,22
1134,21,21,17,33,33,23,19,29,27,23,17
1135,46,24,26,28,42,22,36,40,22,32,20
1136,41,25,21,21,25,27,29,39,25,27,23
1137,14,26,18,20,20,14,24,18,22,24,12
1138,21,15,15,23,17,21,17,19,17,17,23
1139,33,23,19,19,27,21,21,31,17,23,23
1140,26,16,16,14,16,22,14,14,16,20,14
1141,41,23,31,41,33,37,31,25,35,31,21
1142,37,29,23,43,17,25,21,25,21,37,33
1143,19,25,23,13,25,17,33,19,35,23,25
1144,38,14,38,16,20,32,24,18,24,32,20
1145,22,20,22,22,26,18,20,18,22,24,20
1146,10,12,12,14,24,18,16,20,16,10,12
1147,27,25,23,29,41,23,27,21,21,17,15
1148,15,21,15,15,21,17,17,25,17,19,15
1149,22,26,14,22,40,28,30,18,28,18,30
1150,31,23,29,33,23,31,19,33,27,23,29
1151,22,16,16,26,10,20,14,20,18,20,16
1152,28,22,24,22,50,16,30,18,20,16,20
