Iteration,0,1,2,3,4,5,6
7277,2,3,3,2,2,2,3
7278,2,2,2,2,2,2,2
7279,2,2,2,2,2,2,2
7280,2,2,2,2,2,2,2
7281,1,1,1,1,1,1,1
7282,3,3,3,3,3,3,2
7283,2,2,2,2,2,2,2
7284,2,2,3,4,4,4,4
7285,4,3,3,3,4,4,3
7286,1,1,1,1,1,1,1
7287,2,1,1,2,2,1,2
7288,2,2,2,2,2,2,2
7289,3,3,3,3,2,3,3
7290,1,1,1,1,1,1,1
7291,2,2,2,2,1,1,1
7292,1,1,1,1,1,1,1
7293,1,1,2,2,1,2,2
7294,1,1,1,1,1,1,1
7295,1,2,2,2,2,2,2
7296,2,3,3,3,3,3,3
7297,2,2,2,2,2,2,2
7298,1,1,2,2,1,1,1
7299,1,1,1,1,1,1,1
7300,2,2,3,3,2,2,3
7301,1,1,1,1,1,1,1
7302,4,4,4,6,4,4,6
7303,2,2,2,2,2,2,2
7304,1,1,1,1,1,1,1
7305,2,1,1,1,1,1,1
7306,2,2,1,2,2,2,1
7307,2,3,3,3,2,3,3
7308,2,2,2,2,2,2,2
7309,1,1,1,1,1,1,1
7310,1,1,1,1,1,1,1
7311,2,2,2,2,2,2,2
7312,3,4,4,4,4,4,3
7313,1,1,1,1,1,1,1
7314,1,1,1,1,2,2,2
7315,1,1,1,1,1,1,1
7316,2,2,2,3,2,3,3
7317,1,1,1,1,1,1,1
7318,3,3,2,2,3,3,2
7319,3,2,3,2,3,3,3
7320,3,2,2,3,3,3,3
7321,3,2,3,3,3,2,2
7322,2,2,2,2,2,2,2
7323,1,1,1,1,1,1,1
7324,1,1,1,1,1,1,1
7325,1,1,1,1,1,1,1
7326,2,2,2,2,2,2,2
7327,1,1,1,1,1,1,1
7328,1,1,1,1,1,1,1
7329,1,1,1,1,1,1,1
7330,3,2,2,3,2,2,2
7331,1,1,1,1,1,1,1
7332,2,3,3,3,2,2,3
7333,2,1,1,2,2,2,2
7334,2,2,1,1,1,2,1
7335,1,1,1,1,1,1,1
7336,1,1,1,1,1,1,1
7337,2,2,2,2,2,2,2
7338,1,1,1,1,1,1,1
7339,2,2,2,2,2,2,2
7340,3,3,3,3,3,3,3
7341,1,1,1,1,1,1,1
7342,3,3,3,3,3,3,3
7343,2,3,2,2,2,2,2
7344,1,1,1,1,1,1,1
7345,3,4,3,4,3,4,3
7346,2,2,2,2,2,2,2
7347,2,2,2,2,2,2,2
7348,2,2,2,2,2,2,2
7349,1,1,2,2,2,1,2
7350,2,2,2,2,2,2,2
7351,2,2,2,2,2,1,2
7352,1,1,1,1,1,1,1
7353,2,2,2,1,1,2,2
7354,1,1,1,1,1,1,1
7355,2,2,2,2,2,2,2
7356,1,1,1,1,1,1,1
7357,2,2,2,2,2,2,2
7358,2,2,2,2,2,2,2
7359,2,2,2,2,2,2,2
7360,2,2,2,2,2,2,2
7361,2,2,2,2,2,2,2
7362,1,1,1,1,1,1,1
7363,3,3,3,2,3,2,3
7364,3,3,3,3,3,3,3
7365,1,1,1,1,1,1,1
7366,1,1,1,1,1,1,1
7367,2,2,3,2,3,3,2
7368,1,1,1,1,1,1,1
7369,2,2,2,2,2,2,2
7370,2,3,3,2,3,3,2
7371,2,1,2,2,1,2,2
7372,2,2,2,2,2,2,2
7373,1,1,1,1,1,1,1
7374,1,1,1,1,1,1,1
7375,3,3,3,4,4,4,3
7376,3,3,2,3,2,3,2
7377,1,1,1,1,1,1,1
7378,2,2,2,2,2,2,2
7379,2,2,2,2,2,2,2
7380,3,2,2,2,3,2,3
7381,2,2,2,2,2,2,2
7382,2,2,2,3,3,3,3
7383,1,1,1,1,1,1,1
7384,4,3,3,3,3,3,3
7385,2,2,2,2,2,2,2
7386,1,2,2,2,2,1,2
7387,2,3,3,2,3,2,3
7388,1,3,3,3,3,3,3
7389,1,1,1,1,1,1,1
7390,2,3,2,2,2,2,3
7391,2,2,2,2,2,2,2
7392,1,1,1,1,1,1,1
7393,2,2,2,2,2,2,2
7394,2,2,2,2,2,2,2
7395,3,3,3,3,3,3,3
7396,1,1,1,1,1,1,1
7397,3,4,4,3,3,4,3
7398,1,1,1,1,1,1,1
7399,2,2,2,2,2,2,2
7400,1,1,1,1,1,1,1
7401,2,2,2,2,2,2,2
7402,1,1,1,1,1,1,1
7403,1,1,1,1,1,1,1
7404,2,2,2,2,2,2,2
7405,3,3,3,3,2,3,2
7406,2,2,2,2,2,2,2
7407,2,2,1,1,2,1,1
7408,2,2,2,2,2,2,2
7409,2,2,2,2,2,2,2
7410,1,1,1,1,1,1,1
7411,3,3,3,3,3,3,3
7412,3,2,3,3,2,3,3
7413,2,2,3,3,3,3,2
7414,2,2,2,2,2,2,2
7415,2,2,2,2,2,2,2
7416,2,2,2,2,2,2,2
7417,6,4,6,4,4,4,3
7418,2,2,2,2,2,2,2
7419,2,2,2,2,2,2,2
7420,2,2,1,2,1,2,2
7421,2,2,2,2,2,2,2
7422,2,2,2,2,2,2,2
7423,2,3,2,2,3,3,3
7424,2,2,2,2,2,2,2
7425,2,2,2,2,2,2,2
7426,2,2,2,3,2,3,2
7427,1,1,1,1,1,1,1
7428,1,1,1,1,1,1,1
7429,1,1,1,1,1,1,1
7430,2,2,2,2,2,2,1
7431,1,1,1,1,1,1,1
7432,2,2,3,2,3,2,3
7433,4,4,4,3,4,4,3
7434,1,1,1,1,1,2,1
7435,1,1,1,1,1,1,1
7436,1,1,1,1,1,1,1
7437,1,1,1,1,1,1,1
7438,3,3,3,2,2,2,3
7439,1,1,1,1,1,1,1
7440,3,2,2,3,3,2,3
7441,1,1,1,1,1,1,1
7442,3,4,4,3,4,4,3
7443,3,3,3,3,3,3,3
7444,1,1,1,1,1,1,1
7445,1,1,1,1,1,1,1
7446,3,3,3,3,3,3,3
7447,4,3,3,3,3,3,3
7448,2,2,2,2,2,2,2
7449,1,1,1,1,1,1,1
7450,1,1,1,1,1,1,1
7451,4,3,3,3,3,3,3
7452,2,2,2,2,2,2,2
7453,2,2,2,2,1,1,2
7454,2,1,2,2,2,2,2
7455,2,2,1,1,1,2,2
7456,3,3,3,3,3,3,3
7457,2,2,2,2,1,1,1
7458,1,1,1,1,1,1,1
7459,1,1,1,1,1,1,1
7460,2,2,2,2,2,2,2
7461,2,2,2,2,2,2,1
7462,1,1,1,1,1,1,1
7463,1,1,1,1,1,1,1
7464,3,3,2,2,3,3,3
7465,1,2,1,1,2,2,2
7466,2,2,2,2,2,2,2
7467,3,2,2,3,3,2,2
7468,1,1,1,1,1,1,1
7469,1,1,1,1,1,1,1
7470,2,3,3,3,3,3,3
7471,2,2,2,2,2,2,2
7472,3,3,3,2,3,3,3
7473,1,1,1,1,1,1,1
7474,2,2,2,2,2,2,2
7475,1,1,1,1,1,1,1
7476,2,2,2,2,2,2,1
7477,3,3,2,2,2,2,2
7478,2,2,2,2,2,2,2
7479,1,1,1,1,1,1,1
7480,3,3,3,2,3,3,2
7481,1,1,1,1,1,1,1
7482,1,1,1,1,1,1,1
7483,2,2,2,2,2,2,2
7484,1,1,1,1,1,1,1
7485,2,2,2,2,2,2,2
7486,3,3,3,2,2,2,3
7487,3,3,3,3,3,3,3
7488,3,2,2,2,3,3,3
7489,2,2,2,2,2,2,2
7490,2,2,2,2,2,2,2
7491,3,2,3,3,2,2,3
7492,1,1,1,1,1,1,1
7493,1,1,1,1,1,1,1
7494,3,3,2,4,4,3,4
7495,1,1,1,1,1,1,1
7496,3,3,3,4,4,3,4
7497,3,3,2,2,3,2,3
7498,2,3,2,3,3,2,3
7499,3,2,3,3,2,2,3
7500,2,2,2,2,2,2,2
7501,2,2,2,2,2,2,2
7502,2,2,2,2,2,2,2
7503,1,1,1,1,1,1,1
7504,1,1,1,1,1,1,1
7505,2,2,2,2,2,2,2
7506,1,1,1,1,1,1,1
7507,2,2,3,2,3,2,3
7508,1,1,1,1,1,1,1
7509,2,2,2,2,2,2,2
7510,3,3,3,3,3,3,3
7511,2,2,2,2,2,2,1
7512,1,1,1,1,1,1,1
7513,1,1,1,1,1,1,1
7514,2,1,2,2,1,1,2
7515,2,3,3,3,2,3,3
7516,2,2,2,2,2,2,2
7517,1,1,1,1,1,1,1
7518,3,3,3,3,3,3,3
7519,2,2,2,2,2,2,2
7520,1,1,1,1,1,1,1
7521,2,2,1,2,2,1,2
7522,1,1,1,1,1,1,1
7523,3,2,3,2,3,3,3
7524,2,2,2,2,2,2,2
7525,1,1,1,1,1,1,1
7526,1,1,1,1,1,1,1
7527,3,3,3,3,3,3,3
7528,3,3,4,3,4,4,3
7529,2,2,1,2,2,2,1
7530,2,2,2,2,2,2,2
7531,1,1,1,1,1,1,1
7532,1,1,1,1,1,1,1
7533,2,2,2,1,2,2,2
7534,2,2,2,2,2,2,2
7535,1,1,1,1,1,1,1
7536,3,2,2,3,2,2,2
7537,3,3,3,3,3,2,2
7538,2,2,2,2,2,2,2
7539,3,4,3,3,4,3,3
7540,4,3,4,3,3,4,3
7541,2,2,2,2,2,2,2
7542,1,1,1,1,1,1,1
7543,4,4,4,4,4,4,3
7544,3,2,2,2,2,3,3
7545,1,1,1,1,1,1,1
7546,3,3,3,3,3,3,3
7547,2,2,2,2,2,2,2
7548,2,2,2,2,1,2,1
7549,3,4,4,3,3,3,4
7550,1,1,2,2,2,2,2
7551,2,2,2,1,2,2,1
7552,2,2,2,2,2,2,2
7553,1,1,1,1,1,1,1
7554,2,2,2,2,2,2,2
7555,3,3,3,2,2,3,3
7556,1,1,1,1,1,1,1
7557,2,2,2,2,2,2,2
7558,1,1,1,1,1,1,1
7559,3,3,3,2,2,3,2
7560,1,1,1,1,1,1,1
7561,2,2,2,2,2,2,2
7562,1,2,2,2,2,1,2
7563,2,2,2,2,2,2,2
7564,1,1,1,1,1,1,1
7565,2,2,2,2,2,2,2
7566,2,2,2,2,2,2,2
7567,1,1,1,1,1,1,1
7568,2,3,3,2,3,2,2
7569,1,1,1,1,1,1,1
7570,1,1,1,1,1,1,1
7571,3,3,3,3,3,3,3
7572,2,3,2,2,2,3,2
7573,2,2,2,2,2,2,2
7574,2,2,2,2,2,2,2
7575,3,3,4,3,3,3,3
7576,3,3,3,3,3,3,3
7577,3,3,3,3,3,3,3
7578,3,3,2,3,2,3,3
7579,2,1,1,2,2,2,2
7580,1,2,2,2,1,2,2
7581,3,3,3,3,3,3,3
7582,1,1,1,1,1,1,1
7583,2,2,2,1,2,2,2
7584,2,2,2,2,2,2,2
7585,2,2,2,2,2,2,2
7586,1,1,1,1,1,1,1
7587,4,4,4,4,3,4,3
7588,4,4,7,4,6,5,4
7589,2,3,3,3,3,3,2
7590,3,3,2,3,3,3,2
7591,3,3,2,3,3,2,3
7592,2,2,2,2,2,2,2
7593,1,1,2,2,1,1,2
7594,3,3,3,3,4,3,4
7595,1,1,1,1,1,1,1
7596,2,2,1,2,2,2,2
7597,2,2,2,2,2,2,2
7598,1,1,1,1,1,1,1
7599,2,3,3,3,2,3,3
7600,2,2,2,2,2,2,2
7601,2,2,2,2,2,2,2
7602,3,4,4,3,3,4,3
7603,2,2,2,2,2,2,2
7604,2,3,3,3,3,3,2
7605,3,2,3,3,3,3,2
7606,1,1,1,1,1,1,1
7607,2,2,2,2,2,2,2
7608,1,1,1,1,1,1,1
7609,2,2,2,2,2,2,2
7610,2,2,2,2,2,2,2
7611,2,2,1,1,2,2,2
7612,1,1,1,1,1,1,1
7613,2,3,3,2,3,2,3
7614,2,2,2,2,2,2,2
7615,2,2,2,2,2,2,2
7616,1,1,1,1,1,1,1
7617,3,3,3,3,3,3,3
7618,2,3,3,3,3,3,3
7619,1,1,1,1,1,1,1
7620,1,1,1,1,1,1,1
7621,1,1,1,1,1,1,1
7622,3,2,3,3,3,2,3
7623,3,3,2,3,3,3,2
7624,1,1,1,1,1,1,1
7625,2,2,3,2,2,2,2
7626,2,2,2,2,2,2,2
7627,2,2,2,2,1,1,2
7628,2,2,2,2,2,2,2
7629,3,2,3,2,3,2,2
7630,2,2,2,2,2,2,2
7631,2,2,1,2,2,2,2
7632,2,2,2,2,2,2,2
7633,2,2,2,2,2,2,2
7634,2,2,2,2,2,2,2
7635,2,2,2,2,2,2,2
7636,1,1,1,1,1,1,1
7637,1,1,1,1,1,1,1
7638,3,3,3,3,3,3,3
7639,3,1,2,1,2,3,3
7640,1,1,1,1,1,1,1
7641,1,1,1,1,1,1,1
7642,2,2,2,2,2,2,2
7643,1,1,1,1,1,1,1
7644,3,3,3,2,2,2,3
7645,3,2,3,2,3,3,3
7646,2,2,2,2,2,2,2
7647,3,3,2,2,3,2,3
7648,4,3,7,4,4,4,6
7649,1,1,1,1,1,1,1
7650,2,2,2,2,2,2,2
7651,1,1,1,1,1,1,1
7652,2,2,2,2,2,2,2
7653,1,1,1,1,1,1,1
7654,2,2,2,2,2,2,2
7655,2,2,2,2,2,2,2
7656,2,1,2,2,2,1,2
7657,1,1,1,1,1,1,1
7658,2,2,2,2,2,2,2
7659,2,2,2,2,2,2,2
7660,2,2,2,2,2,2,2
7661,1,1,1,1,1,1,1
7662,1,1,1,1,1,1,1
7663,2,2,2,2,2,2,2
7664,1,1,1,1,1,1,1
7665,2,2,2,2,2,2,2
7666,1,1,1,1,1,1,1
7667,1,1,1,1,1,1,1
7668,2,3,3,2,3,3,3
7669,1,1,1,1,1,1,1
7670,1,1,1,1,1,1,1
7671,1,1,1,1,1,1,1
7672,1,1,1,1,1,1,1
7673,2,3,3,2,3,2,2
7674,1,1,1,1,1,1,1
7675,2,2,2,2,2,2,2
7676,3,2,3,3,3,2,2
7677,1,1,1,1,1,1,1
7678,3,3,3,3,3,2,2
7679,1,1,1,1,1,1,1
7680,2,2,2,2,2,2,2
7681,3,3,4,4,3,4,4
7682,3,2,2,3,3,2,2
7683,1,1,1,1,1,1,1
7684,1,1,1,1,1,1,1
7685,3,3,3,3,3,3,3
7686,2,3,3,2,3,2,3
7687,2,2,1,2,2,2,1
7688,1,2,1,1,1,1,1
7689,1,1,1,1,1,1,1
7690,2,2,2,2,2,2,2
7691,1,1,1,1,1,1,1
7692,2,2,2,2,2,2,2
7693,2,2,2,2,2,2,2
7694,2,2,2,2,1,2,2
7695,3,3,3,3,3,3,3
7696,2,2,2,2,2,2,2
7697,1,1,1,1,1,1,1
7698,2,2,2,2,2,2,2
7699,1,1,1,1,1,1,1
7700,1,1,1,1,1,1,1
7701,1,1,1,1,1,1,1
7702,3,3,3,4,4,2,3
7703,2,2,2,2,2,2,2
7704,2,2,2,2,2,2,2
7705,2,2,2,2,2,2,2
7706,2,2,1,2,2,2,1
7707,2,2,2,2,2,2,2
7708,2,2,2,2,2,2,2
7709,1,1,1,1,1,1,1
7710,1,1,1,1,1,1,1
7711,2,3,2,2,3,3,3
7712,3,3,3,2,3,3,3
7713,2,2,2,2,2,2,2
7714,1,1,1,1,1,1,1
7715,1,1,1,1,1,1,1
7716,1,1,1,1,1,1,1
7717,3,3,3,3,3,3,3
7718,4,4,3,4,4,4,4
7719,2,2,2,2,2,2,2
7720,1,1,1,1,1,1,1
7721,4,4,4,3,3,4,4
7722,1,1,1,1,1,1,1
7723,4,4,4,4,4,3,3
7724,2,2,2,2,2,2,2
7725,2,2,2,2,2,2,2
7726,1,1,1,1,1,1,1
7727,1,1,1,1,1,1,1
7728,1,1,1,1,1,1,1
7729,3,3,3,3,3,3,3
7730,1,1,1,1,1,1,1
7731,1,1,1,1,1,1,1
7732,1,1,1,1,1,1,1
7733,2,2,2,2,2,2,2
7734,3,3,3,3,3,3,3
7735,3,3,2,2,3,3,2
7736,2,2,2,2,2,2,2
7737,2,2,2,2,2,2,2
7738,2,2,2,2,2,2,2
7739,1,1,1,1,1,1,1
7740,2,2,2,2,2,2,2
7741,2,3,2,3,2,3,2
7742,2,3,2,2,3,2,2
7743,2,2,2,2,2,2,2
7744,1,1,1,1,1,1,1
7745,2,2,2,2,2,2,2
7746,1,1,1,1,1,1,1
7747,2,2,2,2,2,2,2
7748,1,1,1,1,1,1,1
7749,1,1,1,1,1,1,1
7750,1,2,1,2,2,1,2
7751,1,1,1,1,1,1,1
7752,2,2,2,2,2,2,2
7753,1,1,1,1,1,1,1
7754,2,3,2,3,3,2,3
7755,2,2,3,3,3,3,3
7756,1,1,1,1,1,1,1
7757,3,3,3,3,3,3,3
7758,1,1,1,1,1,1,1
7759,1,1,1,1,1,1,1
7760,2,2,2,1,1,2,2
7761,2,2,2,2,2,2,2
7762,2,2,2,2,2,2,2
7763,4,4,3,4,3,4,2
7764,2,2,2,2,2,2,2
7765,3,3,3,3,3,3,3
7766,2,2,2,2,2,2,2
7767,1,1,1,1,1,1,1
7768,2,2,2,2,2,2,2
7769,4,3,3,3,4,3,3
7770,2,3,2,3,3,3,2
7771,2,1,1,2,2,2,1
7772,4,4,4,4,4,3,3
7773,2,2,2,2,2,2,2
7774,1,1,1,1,1,1,1
7775,3,3,3,3,2,2,3
7776,2,2,2,2,2,2,2
7777,1,1,1,1,1,1,1
7778,2,2,2,2,2,2,2
7779,2,2,2,2,2,2,2
7780,2,2,1,2,2,2,1
7781,2,2,1,1,2,1,2
7782,1,1,1,1,1,1,1
7783,2,2,2,2,2,2,2
7784,2,2,2,1,2,2,2
7785,2,2,2,2,2,2,2
7786,2,2,2,2,2,2,2
7787,1,1,1,1,1,1,1
7788,3,3,3,3,3,3,3
7789,2,2,2,2,2,2,2
7790,2,2,2,2,2,2,2
7791,1,1,1,1,1,1,1
7792,3,3,4,4,4,4,3
7793,1,1,1,1,1,1,1
7794,2,2,2,2,2,1,1
7795,3,2,2,2,3,2,3
7796,2,2,1,1,2,2,1
7797,2,2,2,2,2,2,2
7798,2,3,3,3,3,3,3
7799,1,1,1,1,1,1,1
7800,1,2,1,1,2,2,2
7801,1,1,1,1,1,1,1
7802,2,2,2,2,2,2,2
7803,2,2,2,2,2,2,2
7804,1,1,1,1,1,1,1
7805,1,1,1,1,1,1,1
7806,1,1,1,1,1,1,1
7807,4,2,3,3,3,4,4
7808,2,2,2,2,2,2,2
7809,4,3,3,4,4,3,4
7810,2,2,2,2,2,2,2
7811,1,1,1,1,1,1,1
7812,2,2,2,2,2,2,2
7813,3,4,4,4,3,2,4
7814,2,2,3,2,2,2,2
7815,2,2,2,2,2,2,2
7816,1,1,1,1,1,1,1
7817,2,2,2,2,2,2,2
7818,3,2,3,2,2,2,2
7819,1,1,1,1,1,1,1
7820,1,1,1,1,1,1,1
7821,2,3,3,3,2,3,3
7822,2,2,2,2,2,2,2
7823,2,2,2,2,2,2,2
7824,2,2,2,2,2,2,2
7825,2,2,2,2,2,2,2
7826,1,1,1,2,2,1,1
7827,2,2,3,3,3,3,3
7828,3,2,2,2,3,2,2
7829,2,2,3,2,3,3,2
7830,2,2,3,3,2,3,2
7831,2,2,2,2,2,2,2
7832,2,2,2,2,2,2,2
7833,2,2,2,2,2,2,2
7834,2,2,3,3,2,2,2
7835,1,1,1,1,1,1,1
7836,1,1,1,1,1,1,1
7837,3,3,3,3,2,3,3
7838,2,1,1,2,2,1,2
7839,2,2,2,2,2,2,2
7840,1,1,1,1,1,1,1
7841,3,3,2,3,3,4,2
7842,1,1,1,1,1,1,1
7843,3,3,3,3,3,3,3
7844,1,1,1,1,1,1,1
7845,3,3,3,3,3,3,3
7846,1,1,1,1,1,1,1
7847,2,2,3,2,3,3,2
7848,2,2,2,2,2,2,2
7849,1,1,1,1,1,1,1
7850,1,1,1,1,1,1,1
7851,3,4,4,4,3,3,4
7852,3,3,3,3,3,3,3
7853,2,2,2,2,2,2,2
7854,2,2,2,2,2,2,2
7855,2,2,2,2,2,2,2
7856,3,3,3,3,3,3,3
7857,2,2,2,2,1,1,2
7858,3,3,3,3,3,3,3
7859,2,2,2,2,2,2,2
7860,1,1,1,1,1,1,1
7861,1,1,1,1,1,1,1
7862,2,2,2,2,2,2,2
7863,2,3,2,3,2,2,2
7864,1,1,1,1,1,1,1
7865,1,1,1,1,1,1,1
7866,1,1,1,1,1,1,1
7867,3,3,3,2,3,3,3
7868,2,2,2,2,2,2,2
7869,1,1,1,1,1,1,1
7870,2,2,2,2,2,2,2
7871,4,4,4,3,3,4,4
7872,2,2,2,2,2,2,2
7873,2,2,2,2,2,2,2
7874,1,1,1,1,1,1,1
7875,1,1,1,1,1,1,1
7876,1,1,1,1,1,1,1
7877,1,1,1,1,1,1,1
7878,1,1,1,1,1,1,1
7879,2,2,2,2,2,2,2
7880,3,3,2,2,2,3,3
7881,1,1,1,1,1,1,1
7882,3,2,3,3,2,2,3
7883,2,2,2,2,2,2,2
7884,4,4,4,4,3,3,3
7885,4,3,4,4,3,3,3
7886,1,1,1,1,1,1,1
7887,2,2,2,2,2,2,2
7888,3,3,3,3,2,3,3
7889,1,2,2,1,2,2,2
7890,1,2,1,2,1,2,2
7891,1,1,1,1,2,2,2
7892,2,2,1,1,2,2,2
7893,1,1,1,1,1,1,1
7894,1,1,1,1,1,1,1
7895,2,2,3,3,2,3,2
7896,1,1,1,1,1,1,1
7897,1,1,1,1,1,1,1
7898,3,3,3,3,3,3,3
7899,2,2,1,2,2,2,1
7900,3,3,3,2,3,3,2
7901,1,1,1,1,1,1,1
7902,1,1,1,1,1,1,1
7903,2,2,2,2,2,2,2
7904,2,2,2,1,2,2,2
7905,2,2,2,2,2,2,2
7906,2,2,2,2,1,2,1
7907,2,2,2,2,2,2,2
7908,1,1,1,1,1,1,1
7909,1,1,1,1,1,1,1
7910,2,3,2,4,3,3,3
7911,1,1,1,1,1,1,1
7912,2,2,2,2,2,2,2
7913,1,1,1,1,1,1,1
7914,2,2,2,2,2,2,2
7915,2,3,3,3,2,3,3
7916,1,1,1,1,1,1,1
7917,2,2,2,2,2,2,2
7918,2,2,2,2,2,2,2
7919,2,2,2,2,2,2,2
7920,1,1,1,1,1,1,1
7921,1,1,1,1,1,1,1
7922,1,1,1,1,1,1,1
7923,2,2,2,2,2,2,2
7924,1,1,1,1,1,1,1
7925,1,1,1,1,1,1,1
7926,3,3,2,3,2,3,3
7927,2,2,3,3,3,3,2
7928,1,1,1,1,1,1,1
7929,3,3,3,3,3,3,3
7930,3,3,3,2,3,2,3
7931,1,1,1,1,1,1,1
7932,1,1,1,1,1,1,1
7933,3,3,3,3,3,3,3
7934,1,1,2,2,2,2,2
7935,1,1,1,1,1,1,1
7936,1,2,1,2,2,2,2
7937,3,3,3,3,3,3,3
7938,3,2,2,2,2,2,2
7939,2,3,3,3,3,3,2
7940,2,2,1,2,2,2,2
7941,3,3,3,3,3,3,3
7942,2,2,2,2,2,2,2
7943,3,3,3,4,3,4,4
7944,2,3,3,3,2,3,3
7945,2,2,2,1,2,2,2
7946,1,1,1,1,1,1,1
7947,1,1,1,1,1,1,1
7948,3,3,2,3,3,3,2
7949,1,1,1,1,1,1,1
7950,2,2,2,2,2,2,1
7951,1,1,2,2,2,2,2
7952,1,1,1,1,1,1,1
7953,2,2,2,2,2,2,2
7954,2,2,2,2,2,2,2
7955,2,1,1,2,2,1,2
7956,1,1,1,1,1,1,1
7957,1,1,1,1,1,1,1
7958,2,2,2,2,2,2,2
7959,3,3,3,3,3,3,3
7960,4,4,4,8,4,4,6
7961,1,1,1,1,1,1,1
7962,1,1,1,1,1,1,1
7963,1,1,1,1,1,1,1
7964,1,1,1,1,1,1,1
7965,1,1,1,1,1,1,1
7966,1,1,1,1,1,1,1
7967,1,1,1,1,1,1,1
7968,2,2,2,2,2,2,2
7969,1,1,1,1,1,1,1
7970,2,3,3,4,3,4,2
7971,4,3,4,4,4,4,4
7972,1,1,1,1,1,1,1
7973,3,4,4,4,4,7,4
7974,1,1,1,1,1,1,1
7975,1,1,1,1,1,1,1
7976,1,1,1,1,1,1,1
7977,1,1,1,1,1,1,1
7978,2,2,1,2,2,2,1
7979,2,2,2,2,2,2,2
7980,2,2,1,1,1,2,2
7981,1,1,1,1,1,1,1
7982,1,1,1,1,1,1,1
7983,1,1,1,1,1,1,1
7984,2,2,2,2,2,2,2
7985,3,4,4,4,4,3,4
7986,3,3,3,3,3,3,3
7987,1,1,1,1,1,1,1
7988,1,1,1,1,1,1,1
7989,2,2,2,1,2,2,2
7990,1,1,1,1,1,1,1
7991,2,2,2,2,2,2,2
7992,1,1,1,1,1,1,1
7993,1,1,1,1,1,1,1
7994,2,2,2,2,2,2,2
7995,2,2,2,2,2,2,2
7996,1,1,1,1,1,1,1
7997,3,3,3,3,3,3,3
7998,2,2,2,2,2,2,2
7999,1,1,1,1,1,1,1
8000,2,2,2,2,2,2,2
8001,3,3,3,2,3,2,3
8002,2,2,1,1,2,2,2
8003,2,2,2,2,2,2,2
8004,2,2,2,2,2,2,2
8005,2,2,2,2,2,2,2
8006,2,1,1,2,2,2,2
8007,3,3,3,3,3,3,3
8008,3,4,4,3,3,3,4
8009,1,1,1,1,1,1,1
8010,2,2,2,2,2,2,2
8011,1,1,1,1,1,1,1
8012,2,2,2,2,2,2,2
8013,3,2,2,3,3,2,3
8014,2,1,2,2,2,2,1
8015,1,1,1,1,1,1,1
8016,1,1,1,1,1,1,1
8017,2,2,2,2,2,2,2
8018,2,2,2,2,2,2,2
8019,1,1,2,2,2,2,2
8020,2,2,2,2,2,2,2
8021,2,2,2,2,2,2,2
8022,3,3,3,3,3,3,3
8023,2,2,2,2,2,2,2
8024,3,2,3,3,2,3,3
8025,1,2,1,2,1,1,1
8026,3,3,3,3,3,3,3
8027,2,2,1,1,2,2,2
8028,3,2,2,3,2,2,3
8029,2,2,2,2,2,2,2
8030,3,3,3,3,3,3,3
8031,2,2,1,1,2,1,2
8032,2,2,2,2,2,2,2
8033,2,2,2,3,2,3,3
8034,2,2,1,2,2,1,1
8035,1,1,1,1,1,1,1
8036,2,1,2,2,2,2,1
8037,3,3,3,3,3,3,3
8038,3,3,3,2,3,3,3
8039,1,1,1,1,1,1,1
8040,3,2,3,2,3,3,3
8041,1,1,1,1,1,1,1
8042,1,1,1,1,1,1,1
8043,2,2,2,2,2,2,2
8044,1,1,1,1,1,1,1
8045,1,1,1,1,1,1,1
8046,2,1,2,2,2,1,2
8047,3,2,2,2,2,3,2
8048,1,1,1,1,1,1,1
8049,1,1,1,1,1,1,1
8050,1,1,1,1,2,2,1
8051,2,2,2,2,2,2,3
8052,2,2,2,1,2,2,2
8053,3,3,3,3,3,3,3
8054,1,1,1,1,1,1,1
8055,1,1,1,1,1,1,1
8056,3,2,3,3,3,3,3
8057,1,1,1,1,1,1,1
8058,2,2,2,2,2,2,2
8059,2,3,2,3,3,3,2
8060,3,3,3,3,2,2,3
8061,3,3,3,3,3,3,3
8062,2,2,3,3,3,3,2
8063,3,3,2,3,3,3,3
8064,2,2,2,2,2,2,2
8065,4,3,4,3,3,3,3
8066,3,3,3,3,2,3,2
8067,3,2,3,3,2,2,2
8068,1,1,1,1,1,1,1
8069,1,1,1,1,1,1,1
8070,2,2,2,2,2,2,2
8071,1,2,1,2,1,2,2
8072,1,1,1,1,1,1,1
8073,2,2,2,2,2,2,2
8074,2,2,2,2,2,1,1
8075,1,1,1,1,1,1,1
8076,3,2,3,3,2,2,2
8077,2,2,2,2,2,2,2
8078,1,1,1,1,1,1,1
8079,2,2,1,2,1,2,1
8080,2,2,2,2,2,2,2
8081,2,2,2,2,2,2,2
8082,1,1,1,1,1,1,1
8083,3,3,3,3,3,3,3
8084,1,1,1,1,1,1,1
8085,4,4,4,4,3,4,4
8086,1,1,1,1,1,1,1
8087,4,3,3,4,3,4,4
8088,1,1,1,1,1,1,1
8089,2,2,2,2,2,2,2
8090,1,1,1,1,1,1,1
8091,1,1,1,1,1,1,1
8092,2,2,2,2,2,2,2
8093,1,1,1,1,1,1,1
8094,2,2,2,2,2,2,2
8095,1,1,1,2,2,1,2
8096,1,2,1,2,1,2,2
8097,1,1,1,1,1,1,1
8098,4,4,3,4,4,6,4
